id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
369000045,20141010T000000,617000.0,,2.5,1880,5500,,0,0,4,7,1880
2826049117,20140528T000000,438750.0,3.0,1.75,1610,6480,1.0,0,0,4,7,1610
811000055,20140925T000000,1280000.0,4.0,3.0,3260,4500,2.0,0,0,3,9,2300
7154200070,20141124T000000,995000.0,5.0,,3970,8029,2.0,0,2,3,9,2970
2303900045,20140623T000000,1580000.0,4.0,2.5,4570,74487,2.0,0,4,5,12,4570
1254200045,20150422T000000,635000.0,5.0,2.75,2620,5500,1.5,0,0,3,7,1710
8731730710,20140728T000000,215000.0,3.0,1.0,1180,9000,1.0,0,0,4,7,1180
9528104109,20141027T000000,530000.0,3.0,,1365,1090,,0,0,3,7,1315
3298700012,20150320T000000,295000.0,2.0,,720,4125,,0,0,4,6,720
7967700570,20150302T000000,245000.0,,2.25,1350,6775,1.0,0,0,3,7,930
1402200140,20150105T000000,400000.0,6.0,2.5,3060,17112,1.0,0,0,4,8,1530
3797300140,20140721T000000,303000.0,3.0,2.75,1850,8820,2.0,0,0,4,8,1850
2481200140,20141015T000000,330000.0,,,1320,9675,1.5,0,0,4,7,1320
3582900310,20150304T000000,700000.0,,1.75,1990,13000,2.0,0,3,3,9,1990
1352300990,20140826T000000,126000.0,,,610,4400,1.0,0,0,3,5,610
1525059074,20140723T000000,850000.0,4.0,1.0,2500,35802,1.5,0,0,3,7,2500
3876000710,20141218T000000,405000.0,3.0,2.0,1440,7425,1.0,0,0,4,7,1440
1994200260,20140819T000000,869900.0,6.0,4.5,2750,4400,2.0,0,0,3,8,1770
1121000058,20150331T000000,485000.0,3.0,1.75,1790,6775,1.0,0,2,3,8,1790
1407300012,20150128T000000,400000.0,,,1050,1173,2.0,0,0,3,8,720
1565930070,20140911T000000,299950.0,3.0,,1780,4650,2.0,0,0,3,7,1780
3574900030,20150327T000000,585000.0,4.0,2.5,2200,9099,2.0,0,0,3,8,2200
5100401441,20150506T000000,495000.0,,,1720,5413,2.0,0,0,3,7,1470
3629940160,20150311T000000,2200000.0,5.0,,5840,17168,2.0,0,0,3,12,4570
7715800390,20141110T000000,447000.0,3.0,2.25,1520,14080,2.0,0,0,3,7,1520
1682000160,20150417T000000,206000.0,,1.0,1320,9239,1.0,0,0,4,7,1320
952007055,20141021T000000,500000.0,3.0,1.0,1070,4600,1.0,0,0,3,7,950
3790700070,20141121T000000,302500.0,,2.5,1990,5511,2.0,0,0,3,8,1990
3134100023,20141125T000000,1250000.0,4.0,4.25,4980,13000,,0,3,3,9,3080
1862400292,20140723T000000,391000.0,,1.0,890,5423,,0,0,3,6,890
4123800270,20140710T000000,250000.0,3.0,,1440,5457,2.0,0,0,3,7,1440
3448700070,20140723T000000,435000.0,,2.5,2440,5350,2.0,0,0,3,7,2440
9133600135,20150211T000000,160000.0,4.0,2.25,1800,14722,1.0,0,0,3,7,1440
6163901913,20140722T000000,451000.0,,3.0,2260,6508,1.0,0,0,3,7,1330
1446403305,20140505T000000,206000.0,2.0,1.0,810,7158,1.0,0,0,5,6,810
59000445,20140923T000000,590000.0,4.0,2.75,2240,5400,2.0,0,0,4,7,1540
7510700030,20140515T000000,695000.0,,2.5,4560,17622,2.0,0,0,4,9,3800
1722059222,20141120T000000,350000.0,3.0,1.5,1550,40752,1.0,0,0,5,7,1550
8127700132,20150326T000000,1236300.0,,,3180,4628,2.0,0,0,3,10,2420
1774000030,20150330T000000,395000.0,6.0,2.25,2950,11200,1.0,0,0,4,7,1700
4058800135,20150405T000000,419000.0,5.0,,2190,9652,2.0,0,0,3,7,2190
8682281600,20140708T000000,592350.0,2.0,2.0,1570,4665,1.0,0,0,3,8,1570
8562740520,20140806T000000,855000.0,5.0,,3420,5669,2.0,0,0,3,9,2620
3982700125,20141230T000000,771000.0,4.0,2.5,2420,7200,2.0,0,0,3,9,2420
1120069036,20141218T000000,325000.0,3.0,2.25,1570,43350,1.0,0,3,4,7,1570
3592500800,20141018T000000,1850000.0,,3.25,3680,6060,,0,0,5,9,2630
7905200310,20140729T000000,545000.0,4.0,1.75,1910,6731,,?,0,4,7,1210
7577700136,20150226T000000,615000.0,3.0,1.75,1780,5175,1.0,0,0,4,7,990
2629600016,20150410T000000,625500.0,,,2160,7439,1.0,0,0,4,6,1300
9262800002,20140708T000000,232000.0,3.0,1.5,1460,15000,,0,0,3,7,1460
2892700041,20140714T000000,168000.0,3.0,,1370,7439,1.0,0,0,4,6,1370
2892700041,20150128T000000,238000.0,,,1370,7439,,0,0,4,6,1370
4136950070,20150414T000000,260000.0,3.0,2.5,1500,7401,2.0,0,0,3,8,1500
2354300550,20150302T000000,460000.0,,1.75,1210,7500,1.0,0,0,3,7,1210
7740100260,20140825T000000,900000.0,3.0,2.5,2850,11535,1.0,0,1,3,8,1680
6163901352,20141021T000000,289950.0,3.0,1.0,1090,8280,1.0,0,0,3,6,1090
2025700200,20150220T000000,265000.0,3.0,1.75,1450,5858,1.0,0,0,4,7,1450
1775801090,20140530T000000,465000.0,4.0,2.25,1820,20349,1.0,0,0,5,8,1340
1138000070,20141113T000000,370000.0,,1.5,1320,7201,1.0,0,0,3,7,1320
1823049046,20140806T000000,240000.0,2.0,1.5,1670,9880,1.0,0,0,4,7,1670
7227801580,20140917T000000,232000.0,,2.0,1440,5911,1.0,0,0,5,5,1440
4364700875,20140729T000000,237502.0,,,980,7560,1.0,0,0,3,7,980
8127700390,20141215T000000,1280000.0,,3.5,4340,5500,2.0,0,0,3,10,2850
9560500105,20150424T000000,957000.0,4.0,2.25,2860,11545,,0,0,4,8,1430
8651411420,20150305T000000,218000.0,3.0,,1140,4875,1.0,0,0,5,6,1140
1274500240,20140820T000000,205000.0,3.0,1.5,1120,8366,,0,0,3,7,1120
3278602190,20140611T000000,350000.0,3.0,3.25,1460,1592,2.0,0,0,3,8,1130
873900240,20140702T000000,256000.0,,2.5,2050,5787,2.0,0,0,3,7,2050
3834000520,20140730T000000,275000.0,3.0,1.0,1250,7654,1.0,?,0,3,7,1000
4224100030,20150403T000000,372000.0,,,2520,9604,,0,0,3,9,2520
5710500060,20150319T000000,688888.0,3.0,3.25,2580,9825,1.5,0,1,4,9,1760
203101370,20140630T000000,170000.0,,1.0,1200,24792,2.0,0,0,2,7,1200
4039300140,20140625T000000,530000.0,5.0,2.25,2140,7910,,0,0,3,7,1070
3629920990,20140623T000000,905000.0,4.0,3.25,3440,7661,,0,0,3,11,3440
6882510060,20140825T000000,365000.0,4.0,,1800,5070,1.0,0,0,5,7,1080
2597150270,20150406T000000,312000.0,,2.5,1790,10584,1.0,0,0,4,7,1290
4365200445,20140822T000000,400000.0,,1.75,1250,7680,1.0,0,0,3,7,1250
6145601819,20140912T000000,278750.0,2.0,,800,5765,1.0,0,0,4,6,800
3447000030,20150401T000000,510000.0,3.0,,1410,11995,1.0,0,0,4,8,1410
4442800162,20150414T000000,527700.0,,,1330,806,,0,0,3,8,1330
1698900075,20150415T000000,740000.0,4.0,2.75,2890,4000,1.5,0,0,4,9,2190
9432750070,20140808T000000,512000.0,,,2550,17209,,0,0,3,9,2550
3204850140,20141112T000000,362000.0,5.0,2.5,2880,8216,2.0,0,0,3,8,2880
1446401550,20150206T000000,225000.0,,1.0,660,6600,,0,0,4,5,660
3904901840,20140630T000000,491500.0,,2.25,1470,4322,2.0,0,0,3,7,1470
3299200075,20150204T000000,429950.0,4.0,,1700,10230,1.0,0,0,3,8,1320
2206500550,20141117T000000,375000.0,3.0,1.0,1040,9800,1.0,0,0,4,7,1040
2112700370,20140813T000000,199400.0,2.0,1.0,880,4000,1.0,0,0,4,6,880
4397010350,20150126T000000,364900.0,,,2490,9346,2.0,0,2,3,9,2490
4364700885,20140912T000000,324950.0,3.0,,1210,7560,1.0,0,0,3,7,1210
1498301672,20150330T000000,467000.0,5.0,2.0,2080,4000,1.0,0,0,4,6,1040
3992700326,20140822T000000,380000.0,3.0,,1380,5400,,0,0,4,7,1380
5438000060,20141103T000000,250000.0,3.0,2.25,1620,10850,1.0,0,0,3,7,1620
9550200370,20140520T000000,700000.0,4.0,1.0,1680,4021,,0,0,3,7,1680
3977630270,20141113T000000,206990.0,,1.0,1330,9620,1.0,0,0,5,6,1330
475001000,20150406T000000,670000.0,3.0,1.75,1730,3400,1.0,0,0,5,7,970
3426059050,20140520T000000,315000.0,2.0,1.0,790,6969,,0,0,3,6,790
4137000070,20150410T000000,319950.0,3.0,2.5,2240,7500,2.0,0,0,3,8,2240
2759500105,20140730T000000,419000.0,3.0,1.5,1500,8272,1.0,0,0,4,7,1500
4137010310,20140822T000000,205000.0,3.0,,1800,11419,1.0,0,0,3,8,1800
5616000030,20141023T000000,335000.0,4.0,,1980,4745,2.0,0,0,3,7,1980
9266700295,20141024T000000,397000.0,3.0,,1340,5100,1.0,0,0,3,7,1340
9828200187,20150429T000000,370000.0,2.0,1.0,750,2020,1.0,0,0,3,7,750
6061400160,20140918T000000,330000.0,,2.25,1790,9920,1.0,0,0,4,7,1170
4139420640,20141030T000000,1785000.0,4.0,3.5,5490,14300,,0,4,3,12,2910
4022900197,20140808T000000,399000.0,,2.0,1940,16300,1.0,0,0,3,7,1140
3221069035,20140620T000000,400000.0,4.0,1.75,2670,189486,2.0,0,4,3,8,2670
2591730200,20140717T000000,249900.0,3.0,,1220,6404,1.0,0,0,3,7,1220
9165100260,20140513T000000,717000.0,3.0,,1310,3880,1.0,0,0,3,7,1090
5201810060,20140807T000000,319000.0,,2.5,1930,8336,,0,0,3,8,1930
5499200060,20150403T000000,635000.0,4.0,3.0,2100,3800,,0,0,3,8,2100
1568100060,20140910T000000,355000.0,,1.0,1180,7573,1.0,0,0,4,7,1180
4139910160,20150401T000000,1600000.0,,,4320,32840,2.0,0,0,3,12,4320
6743700060,20140714T000000,585000.0,4.0,1.75,3140,12519,1.0,0,0,3,7,2320
7258200060,20141229T000000,320000.0,,2.0,2320,7800,1.0,0,0,4,7,1160
5127000810,20140514T000000,305495.0,3.0,1.75,2110,10200,2.0,0,0,4,7,2110
2011400520,20140619T000000,240000.0,,,1790,14690,1.0,0,1,4,7,1670
1953400510,20140623T000000,199950.0,5.0,2.5,1740,8750,1.0,0,0,4,7,1740
2450500060,20140826T000000,1620000.0,4.0,3.25,3820,8114,2.0,0,0,3,10,3820
2623039082,20150218T000000,770000.0,3.0,3.5,2050,21744,2.0,1,4,4,9,1750
3204400030,20140702T000000,255000.0,4.0,,1680,3179,2.0,0,0,3,8,1680
2473370890,20140915T000000,289000.0,4.0,2.25,1930,8925,1.0,0,0,4,8,1930
3343901401,20140718T000000,494500.0,4.0,,3760,8804,2.0,0,0,3,8,2470
4376700030,20140604T000000,746000.0,3.0,,2370,9619,,?,0,4,8,1650
1072000400,20141023T000000,385000.0,4.0,3.0,2120,13000,2.0,0,0,4,8,2120
2193330030,20141118T000000,688100.0,4.0,2.5,2370,10513,2.0,0,0,4,8,2370
4083300070,20140512T000000,870300.0,4.0,,2350,3150,1.5,0,0,4,8,1690
2241700075,20141022T000000,310000.0,,1.0,1180,8474,1.5,0,0,3,7,1180
9250900111,20150312T000000,500000.0,3.0,,2270,5654,,0,0,3,8,2270
9412700160,20140814T000000,255000.0,3.0,2.25,1830,7770,1.0,0,0,4,7,1400
1118001360,20150218T000000,1475000.0,,,3910,7080,1.0,0,0,5,9,1970
4383500030,20140924T000000,154500.0,3.0,,890,9465,1.0,0,0,3,6,890
2558630060,20140530T000000,425000.0,,2.25,1820,8058,1.0,0,0,3,7,1260
1150000400,20140721T000000,700000.0,,2.5,2440,7491,2.0,0,0,4,10,2440
5244801275,20141121T000000,410500.0,,1.0,1110,3943,1.0,0,0,5,6,740
1839920160,20140714T000000,432000.0,3.0,,1870,7080,1.0,0,0,4,7,1210
9834200030,20150414T000000,530000.0,,1.5,1240,4080,1.5,0,0,3,8,1240
3288200710,20140527T000000,465000.0,3.0,,1560,8640,1.0,0,0,5,7,1560
3904980320,20140923T000000,498688.0,,2.5,1910,5600,2.0,0,0,3,8,1910
2927600435,20150402T000000,573500.0,3.0,1.0,2200,21450,,0,0,4,9,1600
1321740260,20141015T000000,349900.0,4.0,2.75,2530,13474,2.0,0,0,4,8,2530
7809200055,20140618T000000,220000.0,,1.0,1130,12519,1.0,0,0,3,7,1130
3298700671,20140731T000000,260000.0,2.0,1.0,820,6771,1.0,0,0,4,6,820
1231000640,20140911T000000,290000.0,,1.0,960,4000,1.0,0,0,3,6,960
1498303905,20150402T000000,615000.0,4.0,,1980,3240,1.5,0,0,4,8,1780
7491010060,20141022T000000,730000.0,4.0,,3370,5638,2.0,0,0,3,10,2250
8835800350,20150112T000000,1950000.0,,3.25,7420,167869,,?,3,3,12,7420
8856960260,20140521T000000,332500.0,,2.25,1800,10500,2.0,0,0,3,7,1800
1088810160,20141224T000000,650000.0,5.0,,3990,10120,2.0,0,0,3,9,2820
3931900510,20140829T000000,1400000.0,4.0,2.5,4070,7800,3.0,0,0,4,8,3390
9567800435,20150513T000000,465000.0,,,1640,7194,1.5,0,0,4,7,1480
2806000560,20140722T000000,690000.0,4.0,,3730,11820,2.0,0,0,3,10,2460
2473101360,20140711T000000,289900.0,3.0,1.75,1220,7004,1.0,0,0,5,7,1220
2288900140,20141218T000000,1620000.0,3.0,,3490,4000,2.0,0,0,3,9,2570
9320990140,20150422T000000,339950.0,3.0,2.5,1730,4286,2.0,0,0,3,7,1730
8731982050,20150423T000000,367999.0,,,3430,8000,1.5,0,0,4,8,3430
705700240,20150218T000000,380000.0,,2.5,2320,10079,2.0,0,0,3,7,2320
4335000030,20140625T000000,440000.0,3.0,1.75,2030,17100,,0,0,4,7,2030
2806300070,20140521T000000,975000.0,5.0,4.0,4850,36450,2.0,0,0,3,10,4850
5631501323,20140805T000000,309500.0,3.0,1.5,1340,13560,1.0,0,0,3,7,1340
3738900105,20140723T000000,350000.0,3.0,,1130,8201,1.0,0,0,5,6,1130
2781270400,20150316T000000,215000.0,2.0,2.0,1180,2521,2.0,0,0,3,6,1180
3336001360,20140826T000000,254000.0,2.0,1.0,910,6000,1.0,0,0,3,6,910
2464400435,20150420T000000,567000.0,3.0,1.75,1630,4275,,0,3,3,7,1630
2025049114,20140529T000000,402000.0,2.0,1.0,710,1173,,0,0,4,7,710
1523089012,20141120T000000,365000.0,4.0,,1520,80150,1.0,0,0,2,5,1520
7305300695,20140502T000000,625000.0,4.0,2.5,2820,8408,2.0,0,0,3,9,2820
9269200340,20150423T000000,432000.0,4.0,,1970,5160,1.5,0,0,3,7,1970
1402100070,20140801T000000,335500.0,,3.0,2240,19090,,0,0,4,8,1700
2998300060,20140806T000000,672500.0,2.0,,1860,5940,1.0,0,2,5,8,1020
8113101000,20140722T000000,336000.0,,,1780,4310,1.5,0,0,5,6,1780
1388600070,20141124T000000,294400.0,4.0,,1788,10183,2.0,0,0,4,7,1788
8944600060,20150420T000000,541900.0,3.0,,1880,3054,2.0,0,0,3,8,1880
8860310240,20141217T000000,505000.0,3.0,1.75,2300,11400,1.0,0,0,4,8,1520
8016250060,20140605T000000,255000.0,3.0,,1610,6176,2.0,0,0,3,7,1610
2061800045,20150122T000000,435000.0,6.0,,2270,11970,,0,0,3,7,1470
2652500070,20140508T000000,636000.0,,1.75,1230,3600,1.5,0,0,5,7,1230
3622069114,20140909T000000,655000.0,,,3420,33106,2.0,0,0,3,9,3420
4438000075,20150318T000000,280500.0,,1.5,1670,6988,,0,0,3,7,1370
2776600002,20150422T000000,520000.0,2.0,1.0,1120,6141,,0,0,3,7,900
241900060,20140626T000000,354000.0,4.0,,2580,5476,2.0,0,0,3,8,2580
5151800045,20140822T000000,810000.0,,2.75,3847,17654,1.0,0,2,5,9,2299
3221059036,20140502T000000,400000.0,,,3630,42884,1.5,0,0,3,9,2300
7504020960,20150107T000000,879900.0,4.0,2.75,3580,12000,1.0,0,0,3,10,1840
1924059319,20150320T000000,1288000.0,5.0,,4050,11358,2.0,0,0,4,10,2780
4067600160,20150402T000000,902500.0,3.0,,3240,23522,2.0,0,0,3,10,2130
9828700685,20150513T000000,900000.0,3.0,1.75,1540,8400,1.5,0,0,3,7,1540
4307330070,20140717T000000,419500.0,4.0,,2550,7200,2.0,0,2,3,7,2550
6822100310,20141103T000000,685000.0,4.0,2.0,2340,6000,1.0,0,0,5,8,1270
3295900520,20141107T000000,429950.0,4.0,2.5,2320,4524,2.0,0,0,3,8,2320
1773100310,20150423T000000,464950.0,,2.5,1640,6000,2.0,0,0,3,7,1640
9407000990,20141010T000000,239900.0,,1.0,910,9000,1.0,0,0,4,6,910
1472800160,20150218T000000,406250.0,4.0,,2550,11524,,0,0,3,8,2550
7787110370,20141027T000000,447000.0,,2.5,2660,8027,2.0,0,0,3,8,2660
3041700570,20140605T000000,466800.0,3.0,2.5,1480,14250,,0,0,3,7,1480
3999200310,20140917T000000,674000.0,4.0,2.5,2810,11560,1.0,0,0,5,7,1740
1931300955,20141126T000000,525000.0,1.0,1.0,830,3200,1.0,0,0,3,7,830
2591720160,20150501T000000,674950.0,3.0,2.75,3510,92347,2.0,0,0,3,10,3510
8691510310,20150429T000000,374900.0,3.0,2.5,2480,4950,,0,0,3,7,2480
9831200520,20141006T000000,1443920.0,,3.0,3720,5000,,0,0,5,9,2720
8123710070,20141205T000000,559500.0,,2.25,2150,9250,2.0,0,0,3,8,2150
7852170370,20140516T000000,522500.0,,2.5,2370,7875,2.0,0,0,3,9,2370
3528000310,20150427T000000,1130000.0,,,4310,28008,2.0,0,0,3,10,4310
6403500570,20140612T000000,498500.0,,2.75,2990,7420,,0,0,3,8,2990
6021501420,20140825T000000,571000.0,4.0,1.0,1350,4000,,0,0,3,8,1350
723069128,20140514T000000,543000.0,2.0,2.0,2370,217800,1.5,0,0,3,7,1600
3329530030,20150304T000000,271920.0,3.0,2.0,1410,10248,1.0,0,0,3,7,1410
723049326,20141208T000000,104950.0,,1.0,1170,8254,1.0,0,0,2,6,1170
7215721070,20140929T000000,485500.0,,2.5,1800,4500,2.0,0,0,3,8,1800
3179101580,20140528T000000,1210000.0,4.0,2.75,3650,6982,,0,2,4,9,2530
2025700270,20150122T000000,260250.0,,1.75,1490,8357,1.0,0,0,4,7,1490
8691300260,20150413T000000,875909.0,4.0,,3610,13292,2.0,0,0,3,10,3610
5112800060,20140606T000000,455000.0,,1.75,2050,94525,1.0,0,0,4,7,1250
2112700240,20140520T000000,309000.0,3.0,1.0,1092,7500,1.5,0,0,3,6,1092
8732190990,20140709T000000,229000.0,,,2010,7688,1.0,0,0,3,8,1170
537000416,20150429T000000,250000.0,3.0,2.0,1680,7900,2.0,0,0,4,7,1680
3761700251,20140528T000000,600000.0,4.0,2.0,2510,38141,1.0,0,0,3,9,2510
625100181,20140508T000000,535000.0,4.0,2.5,2280,65836,2.0,0,0,3,8,2280
7202261260,20141117T000000,571000.0,,2.5,2510,5186,2.0,0,0,3,7,2510
7856410030,20140505T000000,1030000.0,5.0,2.75,3190,16920,1.0,0,3,3,9,1690
8128600060,20140624T000000,600000.0,,3.25,4690,14930,2.0,0,2,3,10,3680
1775800860,20150428T000000,469500.0,3.0,2.25,1850,12000,1.0,0,0,4,7,1300
3303980140,20150402T000000,1150000.0,,3.0,4160,13170,2.0,0,0,3,11,3040
4206901200,20140825T000000,785000.0,4.0,,2220,4000,1.5,0,0,3,8,1970
11500240,20150428T000000,872750.0,,2.5,2870,13695,,0,0,3,10,2870
6383500295,20140815T000000,900000.0,4.0,,3950,10214,1.0,0,3,3,10,2050
7849202220,20140717T000000,350000.0,2.0,1.75,1740,6620,1.5,0,0,3,8,1740
2260300060,20150410T000000,2575000.0,5.0,,4780,20440,1.0,0,0,4,10,3660
7701950060,20140729T000000,940000.0,4.0,2.5,3160,39960,1.0,0,0,3,10,3160
5153200486,20140715T000000,185000.0,5.0,1.75,1990,27810,1.0,0,0,3,7,1990
205000310,20140624T000000,850000.0,4.0,3.5,3920,37122,,0,0,3,10,3920
920069053,20140917T000000,201000.0,,1.0,960,15273,1.0,0,0,4,7,960
6141100445,20150107T000000,499000.0,2.0,1.5,1540,6549,2.0,0,0,3,7,1540
8809200070,20150408T000000,315000.0,4.0,,1970,5190,2.0,0,0,3,7,1970
3905080310,20140806T000000,509950.0,3.0,2.5,1880,4668,2.0,0,0,3,8,1880
393000311,20150225T000000,286300.0,3.0,,2000,6405,1.0,0,0,3,8,1260
3127200036,20140728T000000,590000.0,3.0,2.5,1990,8325,,0,0,4,8,1310
123039128,20140904T000000,325000.0,4.0,1.0,1400,9384,1.5,0,0,4,6,1400
2896310160,20140822T000000,625000.0,4.0,,3190,27806,2.0,0,0,3,9,3190
5272200045,20141113T000000,378000.0,3.0,1.5,1000,6914,1.0,0,0,3,7,1000
9211500520,20140618T000000,239950.0,,1.75,1670,6900,1.0,0,0,3,7,1170
3589500260,20141111T000000,550000.0,4.0,2.0,2100,4500,1.0,0,0,5,7,1060
3330500335,20150422T000000,325000.0,,1.0,1010,6180,,0,0,3,6,1010
9445300045,20140609T000000,831000.0,4.0,,2030,3905,1.5,0,0,4,7,1630
114100354,20141212T000000,249000.0,,,1090,10296,1.0,0,0,4,6,1090
1775920340,20150126T000000,484000.0,4.0,,2440,16730,1.0,0,0,3,7,1390
8946700140,20141121T000000,395000.0,4.0,3.0,2500,6278,,0,0,3,9,2500
8651610240,20141119T000000,839900.0,4.0,2.5,3420,7462,2.0,0,0,3,9,3420
1237500105,20141113T000000,760000.0,4.0,2.5,2850,11000,2.0,0,0,3,8,2850
9151600106,20150512T000000,750000.0,4.0,,2030,3300,1.5,0,0,4,8,1530
1118000340,20150408T000000,3000000.0,5.0,3.75,4590,11265,2.0,0,0,4,11,3450
7853230570,20140915T000000,440000.0,3.0,,2230,5800,2.0,0,0,3,7,2230
4353700200,20141203T000000,501000.0,2.0,1.75,1810,7523,1.0,0,0,3,8,1170
7228501805,20140924T000000,739000.0,,,4000,7500,2.0,0,0,3,7,4000
9541800075,20140908T000000,685650.0,3.0,,1490,16200,1.0,0,0,5,8,1490
3425069083,20140625T000000,1005000.0,4.0,4.5,4225,284011,,0,0,4,11,4225
7613700270,20140916T000000,980000.0,4.0,1.75,2120,4000,1.5,?,0,4,8,1920
6882200140,20140930T000000,275000.0,3.0,,1030,7184,1.0,0,0,4,7,1030
2473380400,20140519T000000,319950.0,4.0,,2310,8045,1.0,0,0,4,7,1650
3579000370,20150320T000000,448500.0,3.0,2.25,1830,7943,2.0,0,0,3,8,1830
2623029078,20140603T000000,437000.0,5.0,,2120,137565,,0,0,3,7,2120
3124049196,20141107T000000,330000.0,,,2500,9448,1.0,0,0,4,7,1250
3374500240,20141217T000000,365000.0,,,2470,7700,2.0,0,0,4,8,2470
8911000445,20141112T000000,329000.0,,,940,7700,1.0,0,0,4,6,940
1066100260,20140620T000000,681500.0,5.0,,3260,11700,1.0,0,0,3,8,1630
7205850030,20140509T000000,566000.0,3.0,,1660,10140,,0,0,4,8,1370
1330910370,20141020T000000,897500.0,,3.0,4370,217882,2.0,0,0,3,10,4370
11520370,20141229T000000,738000.0,3.0,2.5,2620,9112,2.0,0,0,3,9,2620
3327000070,20150420T000000,185000.0,3.0,1.75,1500,7800,1.0,0,0,3,7,1500
2594200350,20150304T000000,445000.0,2.0,,910,7200,1.0,0,1,4,7,830
2724049185,20150325T000000,175000.0,,1.75,1430,4920,,0,0,2,6,1430
3123800125,20141121T000000,315000.0,,,900,8556,,0,0,3,6,760
3298200320,20140624T000000,445000.0,4.0,1.75,1250,7400,1.0,0,0,5,6,1250
2068000270,20140805T000000,1400000.0,5.0,3.0,3850,14990,1.0,0,0,4,9,2290
7732500700,20141126T000000,832500.0,,2.5,3450,35100,2.0,0,0,3,10,3450
7851990240,20140717T000000,771150.0,4.0,3.5,3950,12320,,0,0,3,10,3950
3423049269,20140513T000000,225000.0,,1.5,1950,12559,1.5,0,0,3,6,1950
7852150200,20140923T000000,389950.0,,2.5,1700,6396,,0,0,3,7,1700
7853230270,20140804T000000,435000.0,3.0,2.5,2370,6082,2.0,0,0,3,7,2370
1965200075,20150316T000000,845000.0,3.0,1.75,1600,2538,,0,0,3,7,1600
1959700445,20140725T000000,1300000.0,,1.75,4060,5500,2.0,0,0,5,9,2660
1250200765,20140714T000000,350000.0,3.0,2.25,1322,1796,2.0,0,0,3,8,1087
3275300270,20140708T000000,250000.0,3.0,1.75,1140,10400,1.0,0,0,4,7,1140
7548300751,20150430T000000,370000.0,2.0,,1280,2096,2.0,0,0,3,7,1080
9526600260,20140729T000000,750000.0,4.0,,3080,4553,2.5,0,0,3,8,3080
2880100240,20140825T000000,439950.0,2.0,,1210,3000,,0,0,5,7,910
5253300320,20141103T000000,395000.0,,1.75,1950,10219,1.0,0,0,3,7,1950
2291400566,20140807T000000,375000.0,,,1450,6820,1.5,0,0,3,6,1450
103400160,20140515T000000,263000.0,3.0,2.25,1590,7748,2.0,0,0,4,7,1590
1951600240,20141208T000000,185000.0,3.0,1.0,1240,9198,1.5,0,0,4,7,1240
224069129,20150225T000000,500000.0,3.0,1.0,1440,54315,,0,0,3,7,790
5608000860,20140926T000000,920000.0,,2.5,3470,10045,2.0,0,0,3,10,3470
424069271,20141024T000000,936000.0,7.0,3.75,5100,21802,2.0,0,0,3,10,3640
8964800390,20140508T000000,1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,8,1340
7533800885,20141027T000000,1100000.0,,2.25,2420,7200,1.0,0,0,3,8,1420
2312400200,20150102T000000,247000.0,3.0,2.5,1510,10875,1.0,0,0,3,7,1150
3226049267,20150425T000000,289500.0,3.0,1.0,1200,5525,1.0,0,0,2,7,1200
7852130640,20140602T000000,432500.0,3.0,2.5,2240,6396,,0,0,3,7,2240
9530101535,20150327T000000,680000.0,,1.75,1870,4320,1.0,0,0,4,7,970
6822100030,20140528T000000,589000.0,3.0,1.0,1110,6000,1.5,0,0,5,7,1110
1090000036,20141223T000000,756450.0,,2.0,3210,8400,,0,0,5,7,2040
6619910260,20150407T000000,536650.0,3.0,1.75,2090,8910,1.0,0,0,3,8,1230
342000036,20140702T000000,540000.0,3.0,,1320,1800,2.0,0,0,3,7,1320
3448002267,20150428T000000,385000.0,,1.75,1340,3850,1.0,0,0,4,7,1340
7974200765,20140902T000000,485000.0,3.0,1.0,1020,6120,1.0,0,0,3,7,1020
7230400400,20140926T000000,240000.0,3.0,,1220,17652,1.0,0,0,4,7,1220
7230400400,20150326T000000,415500.0,,2.0,1220,17652,,0,0,4,7,1220
2028700575,20141113T000000,550000.0,3.0,2.0,1390,2688,,0,0,5,7,1390
4232400400,20140929T000000,1260000.0,,2.0,2970,5400,2.5,0,0,4,9,2970
792500260,20140715T000000,430000.0,2.0,2.0,1440,213008,,0,0,4,7,1440
2493200370,20141112T000000,415000.0,2.0,1.75,1550,4257,1.0,0,3,3,7,830
844001052,20150128T000000,365000.0,,,1904,8200,2.0,0,0,5,7,1904
7696610240,20141210T000000,257000.0,4.0,,1400,8500,2.0,0,0,3,7,1400
3630110370,20140624T000000,420000.0,,2.5,2140,3821,2.0,0,0,3,8,2140
1217000270,20140916T000000,338995.0,3.0,1.75,1320,9450,,0,0,5,7,1320
9441300030,20150410T000000,615000.0,3.0,1.75,2620,8280,1.0,0,0,4,7,1330
2991000160,20141212T000000,312500.0,4.0,0.5,2300,5570,2.0,0,0,3,8,2300
6641020160,20140506T000000,513000.0,,,2000,5684,,0,0,3,8,2000
2998300075,20150127T000000,857500.0,4.0,2.75,2960,5040,2.0,?,3,3,9,2210
5456000570,20141230T000000,1060000.0,3.0,2.75,2700,22343,1.5,0,1,4,10,2700
7784400070,20140722T000000,585000.0,3.0,,1740,9500,1.0,0,3,4,8,1150
