id,Reviews,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
6063,560,0,Everyone,Photography,"February 1, 2017",1.07,4.0 and up
6064,54090,0,Everyone,Weather,"February 28, 2018",6.6,4.0 and up
6065,3103,0,Teen,Entertainment,"September 19, 2017",6.5,2.2 and up
6066,48545,0,Everyone,Casual,"August 3, 2018",1.2.14,4.1 and up
6067,18,0,Everyone,Entertainment,"January 27, 2016",1.2,3.2 and up
6068,3451011,0,Everyone,,"July 26, 2018",7.4,4.1 and up
6069,618562,0,Everyone,Maps & Navigation,"June 4, 2018",Varies with device,Varies with device
6070,4330,0,Everyone,Sports,"October 19, 2017",3.0,4.0 and up
6071,484226,0,Teen,Casual,"June 15, 2018",3.0.10,4.0 and up
6072,28390,0,Everyone,Photography,"July 19, 2017",1.0.499,5.0 and up
6073,78,0,Everyone,Comics,"January 16, 2016",1.0,2.3 and up
6074,67,0,Teen,,"January 29, 2016",1.08,4.0.3 and up
6075,1580,0,Everyone,Personalization,"November 12, 2014",v1.0,2.3 and up
6076,556929,0,Teen,Casual,"April 19, 2018",4.2.1,4.0.3 and up
6077,146,0,Teen,Entertainment,"March 30, 2018",2.4,4.1 and up
6078,1535581,0,Teen,Action,"July 23, 2018",2.12.5,4.1 and up
6079,2520,0,Teen,Social,"November 17, 2017",1.1.5,4.3 and up
6080,559597,0,Teen,,"July 26, 2018",11.1.1.179661,4.1 and up
6081,305367,0,Everyone,Social,"August 1, 2018",16.7.1,4.4 and up
6082,128367,0,Everyone,,"October 27, 2017",2.1.0,4.0.3 and up
6083,103909,0,Everyone,,"May 11, 2018",2.2.7,4.3 and up
6084,76608,0,Everyone 10+,Action;Action & Adventure,"January 5, 2017",1.3.1,4.0 and up
6085,275843,0,Teen,,"July 19, 2018",1.401,4.0 and up
6086,2,0,Everyone,Entertainment,"March 1, 2016",1.0,2.1 and up
6087,123309,0,Everyone 10+,Entertainment;Music & Video,"January 24, 2018",2.0.8,4.4 and up
6088,263907,0,Everyone 10+,Action,"November 1, 2016",3.0.4,4.0 and up
6089,32,$0.99,Everyone 10+,,"March 23, 2017",1.00.10,4.0 and up
6090,1849,0,Everyone,,"October 20, 2015",1.1.8,2.3.3 and up
6091,63,0,Teen,Entertainment,"April 7, 2018",1.0,2.3.3 and up
6092,39,0,Everyone,Communication,"September 4, 2017",1.4,4.0.3 and up
6093,141,0,Everyone,Communication,"December 19, 2017",2.0,4.0 and up
6094,3066,0,Everyone,Video Players & Editors,"December 17, 2017",1.7,4.0.3 and up
6095,262,0,Everyone,Puzzle,"November 1, 2017",1.1,4.0.3 and up
6096,256,0,Teen,Entertainment,"June 18, 2015",4.7,3.0 and up
6097,28892,0,Teen,Entertainment,"July 11, 2018",1.3,4.0 and up
6098,634159,0,Teen,Action,"June 21, 2018",1.40,4.2 and up
6099,32,0,Everyone,Education,"June 18, 2018",1.5,4.1 and up
6100,19,0,Everyone,Health & Fitness,"November 29, 2017",2.1,4.3 and up
6101,428,0,Everyone,,"March 31, 2015",1.2.5,2.3.3 and up
6102,1542,0,Everyone,,"June 9, 2015",3.0,3.0 and up
6103,105,$0.99,Teen,,"February 17, 2017",3.6,2.3.3 and up
6104,17067,0,Everyone,Casual,"February 13, 2018",2.4.4,4.1 and up
6105,3322,0,Mature 17+,,"March 2, 2017",5.1.6,2.3 and up
6106,2509,0,Mature 17+,,"April 20, 2018",1.8,4.1 and up
6107,7699,0,Mature 17+,,"March 2, 2017",5.1.6,2.3 and up
6108,5,0,Mature 17+,Entertainment,"June 11, 2015",4.1,3.0 and up
6109,19,0,Teen,Entertainment,"June 17, 2015",4.5,3.0 and up
6110,3,0,Teen,,"November 7, 2016",1.0,4.0 and up
6111,4,0,Teen,,"June 18, 2015",4.6,3.0 and up
6112,447,0,Mature 17+,Entertainment,"April 4, 2018",1.0,4.2 and up
6113,17,0,Everyone,Entertainment,"May 5, 2018",1.0,2.3 and up
6114,29798,0,Mature 17+,Action,"March 6, 2017",5.1.7,2.3 and up
6115,6,0,Everyone,,"February 9, 2017",1.0,4.1 and up
6116,412,$0.99,Everyone,Tools,"March 12, 2015",2.2,3.0 and up
6117,72,0,Teen,Entertainment,"June 18, 2015",5.1,3.0 and up
6118,0,0,Everyone,,"January 2, 2018",1.0.1,4.1 and up
6119,0,0,Everyone,Lifestyle,"February 22, 2016",1.0,4.0.3 and up
6120,3,0,Everyone,Entertainment,"October 4, 2015",1.0.0,2.2 and up
6121,4724,$1.99,Everyone,Photography,"August 14, 2017",Varies with device,Varies with device
6122,407,0,Mature 17+,,"April 11, 2017",1.0,2.2 and up
6123,8,0,Everyone,Business,"February 1, 2018",0.0.9,4.1 and up
6124,1073,0,Everyone,Entertainment,"August 28, 2016",1.1,2.3.3 and up
6125,63056,0,Teen,Word,"July 3, 2018",1.9.7,2.3 and up
6126,509,0,Everyone,,"August 2, 2017",1.1.0,4.0 and up
6127,3,0,Everyone,Lifestyle,"June 2, 2018",3.0.0,4.4 and up
6128,64,0,Everyone,,"July 26, 2017",2.1,4.0.3 and up
6129,7,0,Everyone,Tools,"January 10, 2017",1.3,4.0.3 and up
6130,4,0,Everyone,,"November 28, 2017",1.3,5.0 and up
6131,22,0,Everyone,,"January 19, 2018",v2.0.02_prod,4.1 and up
6132,643,0,Everyone,Medical,"April 23, 2017",8.0.1,4.4 and up
6133,87,$5.99,Everyone,Medical,"April 23, 2017",8.0.1,4.4 and up
6134,198,0,Everyone,Tools,"April 22, 2014",9.7.753080,4.1 and up
6135,11,0,Everyone,Photography,"February 21, 2018",1.3,4.1 and up
6136,6,0,Everyone,Entertainment,"December 21, 2017",1.0,4.1 and up
6137,17,0,Everyone,,"June 27, 2018",2.1.1,4.4 and up
6138,218,0,Everyone,Tools,"November 9, 2015",1.0.606877,5.0 and up
6139,0,0,Everyone,Photography,"July 23, 2018",1.2,4.1 and up
6140,41,0,Everyone,,"February 9, 2016",1.0.0,3.0 and up
6141,275,$2.99,Everyone,,"July 17, 2018",2.8.3,4.1 and up
6142,50,0,Everyone,Entertainment,"October 21, 2017",1.2,4.1 and up
6143,81219,0,Everyone,Photography,"June 14, 2015",1.4.0,4.1 and up
6144,6,0,Mature 17+,Social,"January 8, 2018",3.7.17,4.1 and up
6145,16,0,Everyone,Productivity,"February 17, 2017",1.0.3,2.3 and up
6146,4,0,Everyone,Social,"March 23, 2017",1.2,3.0 and up
6147,5,0,Everyone,Tools,"May 25, 2018",2.12.0,4.1 and up
6148,0,0,Everyone,Entertainment,"February 10, 2018",1.0,4.1 and up
6149,64,0,Everyone,Video Players & Editors,"May 21, 2018",2.0,4.0 and up
6150,1,0,Everyone,Entertainment,"April 22, 2018",1.0,4.1 and up
6151,5,0,Everyone,Entertainment,"February 25, 2018",1.0,4.1 and up
6152,1,0,Everyone,Auto & Vehicles,"December 20, 2017",1.1,4.0 and up
6153,0,0,Everyone,Photography,"September 20, 2017",1.0,4.2 and up
6154,0,0,Everyone,,"June 26, 2018",1.0,4.1 and up
6155,0,0,Teen,Food & Drink,"July 18, 2018",Varies with device,Varies with device
6156,16,0,Everyone,Education,"July 22, 2017",1.0,4.0.3 and up
6157,4,0,Everyone,Maps & Navigation,"May 25, 2018",Varies with device,Varies with device
6158,1,0,Everyone,Tools,"June 8, 2018",1.0,2.3 and up
6159,32,0,Everyone,Social,"May 25, 2016",1.6,3.0 and up
6160,111,0,Everyone,Social,"July 18, 2018",2.42,4.1 and up
6161,276,0,Everyone,,"July 5, 2017",1.1.3,4.4 and up
6162,694,0,Everyone,Video Players & Editors,"July 27, 2018",Varies with device,Varies with device
6163,7,0,Everyone,Sports,"June 13, 2018",2.0.0,4.1 and up
6164,8,0,Everyone,Video Players & Editors,"November 12, 2015",1.1.1,4.0 and up
6165,3,0,Everyone,Entertainment,"December 10, 2017",1.0,4.1 and up
6166,13,0,Everyone,,"January 21, 2017",250,4.0 and up
6167,35188,0,Everyone,,"February 22, 2018",1.0.11,3.2 and up
6168,31883,0,Teen,Action,"March 23, 2017",1.4.3,2.3 and up
6169,4,0,Everyone,Tools,"April 3, 2018",3.0,2.3 and up
6170,89,0,Everyone,,"February 21, 2017",Varies with device,Varies with device
6171,6,0,Everyone,Sports,"June 14, 2018",2.4.4,4.2 and up
6172,3,0,Everyone,Travel & Local,"November 28, 2016",1.1,2.3.3 and up
6173,8,0,Everyone,Entertainment,"July 13, 2018",1.3.2,4.1 and up
6174,6,0,Everyone,Business,"July 12, 2017",Varies with device,2.0 and up
6175,0,0,Everyone,Tools,"July 30, 2018",1.0,4.0.3 and up
6176,103,0,Everyone,,"July 30, 2018",8.2.0,4.0.3 and up
6177,0,0,Everyone,News & Magazines,"June 12, 2017",1.2,4.1 and up
6178,101762,0,Teen,,"June 11, 2015",2.0.0,3.0 and up
6179,28660,0,Everyone,Photography,"March 21, 2018",1.0.12,4.0.3 and up
6180,1,$1.49,Everyone,Travel & Local,"March 19, 2017",2.55,3.0 and up
6181,20101,$9.99,Teen,Role Playing,"October 2, 2015",1.3,3.0 and up
6182,10440,$4.99,Teen,Action,"May 30, 2018",1.0.3,4.1 and up
6183,28,0,Everyone,Shopping,"January 7, 2017",3.0,3.0 and up
6184,10,0,Everyone,Health & Fitness,"June 13, 2018",3.55,4.0 and up
6185,267378,0,Everyone,Photography,"July 11, 2015",1.4.6,4.0 and up
6186,2017,0,Everyone,Finance,"July 26, 2018",2.22,4.1 and up
6187,2,0,Everyone,News & Magazines,"June 14, 2016",1.2,4.1 and up
6188,142693,0,Teen,Action,"June 7, 2018",1.4.0,2.3 and up
6189,47,0,Teen,Video Players & Editors,"September 23, 2017",1.10,4.2 and up
6190,80,0,Everyone,Tools,"March 20, 2018",1.2,4.0 and up
6191,1,0,Everyone,,"March 12, 2018",1.0.0.1,4.0 and up
6192,2076,0,Teen,Photography,"May 21, 2018",2.5,4.1 and up
6193,1,0,Everyone,,"May 2, 2018",1.1,5.0 and up
6194,7118,0,Everyone,,"June 29, 2018",1.6,4.0 and up
6195,21187,0,Everyone,Medical,"July 23, 2018",3.52.0,5.0 and up
6196,34079,0,Everyone,Lifestyle,"May 21, 2018",Arrow-202,4.1 and up
6197,4334,0,Everyone,Video Players & Editors,"November 4, 2015",3.1.891,Varies with device
6198,1439,0,Everyone,Tools,"July 9, 2018",2.10.7,4.3 and up
6199,1644,$7.99,Everyone,,"April 5, 2017",4.1,2.3.3 and up
6200,1,0,Everyone,Food & Drink,"March 29, 2017",1.0,4.1 and up
6201,1630,0,Everyone,,"August 22, 2017",3.1.0,4.4 and up
6202,7,$3.99,Everyone,,"March 23, 2017",1.0,4.0.3 and up
6203,10758,$4.99,Everyone 10+,Adventure;Action & Adventure,"December 15, 2015",Varies with device,4.0.3 and up
6204,2390099,0,Teen,Personalization,"August 4, 2018",Varies with device,Varies with device
6205,9612,0,Everyone,Health & Fitness,"May 18, 2018",1.8.12,4.4 and up
6206,5442,$9.99,Teen,Role Playing,"June 28, 2018",2.5.16.6,3.0 and up
6207,205830,0,Everyone,Board,"June 20, 2018",4.4.9,4.1 and up
6208,3049,0,Everyone,,"May 4, 2018",Varies with device,Varies with device
6209,2,0,Everyone,News & Magazines,"August 2, 2017",1.0,4.0 and up
6210,867,0,Everyone,Shopping,"August 2, 2018",1.5.8,4.4 and up
6211,14453,0,Everyone,Photography,"March 13, 2018",1.9,4.1 and up
6212,6079,0,Everyone,Medical,"January 17, 2018",3.2.7,2.1 and up
6213,129268,0,Everyone,Photography,"July 30, 2018",1.32,4.1 and up
6214,167406,0,Everyone,Productivity,"July 23, 2018",3.1.1281,4.0.3 and up
6215,128579,0,Everyone,Action,"May 6, 2018",Varies with device,Varies with device
6216,389,0,Teen,Board,"July 3, 2018",1.16.32,Varies with device
6217,8175,0,Everyone,,"April 5, 2018",3.2.3,4.0.3 and up
6218,8114,$2.49,Everyone,,"June 9, 2018",Varies with device,Varies with device
6219,6,0,Everyone,Tools,"July 23, 2018",1.93,5.0 and up
6220,4027,0,Everyone,,"October 10, 2017",2.4.1,4.0 and up
6221,17180,0,Everyone,,"August 3, 2018",5.3.1,4.4 and up
6222,141,0,Everyone,Health & Fitness,"July 30, 2018",3.2.9,4.1 and up
6223,2,0,Everyone,,"May 29, 2018",1.0,4.0 and up
6224,26,0,Everyone,Sports,"May 9, 2017",2.1.1,5.0 and up
6225,286,0,Everyone,Books & Reference,"September 29, 2017",3.2.5,4.0 and up
6226,0,0,Everyone,Sports,"July 19, 2018",1.0,5.0 and up
6227,27,0,Everyone,Auto & Vehicles,"February 15, 2018",2.0,4.4 and up
6228,11,0,Everyone,Entertainment,"January 30, 2018",1.2.2,4.2 and up
6229,675,0,Everyone,Photography,"July 29, 2017",2.1,2.3 and up
6230,0,0,Mature 17+,Entertainment,"August 3, 2018",2,4.0 and up
6231,0,0,Everyone,Finance,"July 4, 2018",2.2.6,5.0 and up
6232,11,0,Everyone,Travel & Local,"July 12, 2018",1.73,4.3 and up
6233,2,0,Everyone,Education,"March 21, 2018",1.2,4.0.3 and up
6234,0,0,Everyone,Travel & Local,"April 2, 2018",1.5.4,4.4 and up
6235,7,0,Everyone,Finance,"February 5, 2016",1.3,3.2 and up
6236,23,0,Everyone,Entertainment,"November 9, 2016",1.3.9,2.3 and up
6237,2055,0,Everyone,Tools,"April 9, 2018",2.44,4.0 and up
6238,24,0,Everyone,Social,"February 24, 2018",1.1.4,4.1 and up
6239,2,0,Everyone,Lifestyle,"May 24, 2018",2.1,4.0.3 and up
6240,0,0,Everyone,Health & Fitness,"July 4, 2018",4.3.6,4.1 and up
6241,0,0,Teen,Lifestyle,"July 26, 2016",5.0,3.0 and up
6242,42,0,Everyone,Photography,"September 17, 2016",1.2,4.2 and up
6243,12,0,Everyone,,"March 26, 2018",1.3.6,4.2 and up
6244,0,0,Everyone,Lifestyle,"May 26, 2016",1.0,4.0 and up
6245,53,0,Everyone,Books & Reference,"September 22, 2015",1.0.2,2.3 and up
6246,29,0,Everyone,Auto & Vehicles,"August 1, 2018",1.6.5,4.1 and up
6247,94,0,Everyone,Business,"May 24, 2018",3.44.1,4.0.3 and up
6248,7,0,Everyone,,"April 3, 2018",5.403,4.0.3 and up
6249,219,0,Everyone,Health & Fitness,"October 30, 2015",v1.1-20151030,4.0 and up
6250,577,0,Everyone,Health & Fitness,"April 25, 2018",1.7.5,4.0 and up
6251,13,0,Everyone,Travel & Local,"January 17, 2018",1.0.7,4.1 and up
6252,35479,0,Everyone,Shopping,"July 11, 2018",4.16.0,4.4 and up
6253,7420,$4.99,Teen,,"November 10, 2014",1.2.5,4.1 and up
6254,10,0,Everyone,,"April 5, 2018",1.8 P,4.4 and up
6255,58,0,Everyone,Finance,"July 4, 2017",2.3.2,4.0 and up
6256,19,0,Everyone,Travel & Local,"October 13, 2015",0.9.2,2.2 and up
6257,91,0,Everyone,Business,"June 7, 2018",3.44.2,4.0.3 and up
6258,0,0,Teen,Social,"March 22, 2018",1.4.4,4.0.3 and up
6259,3,0,Everyone,Action,"November 19, 2015",1.0,2.3.3 and up
6260,3,0,Everyone,Education,"February 12, 2018",1.2.0,4.3 and up
6261,3,0,Everyone,,"May 29, 2018",7.0 RELEASE,4.0.3 and up
6262,3,0,Everyone,Food & Drink,"August 16, 2016",1.2,4.0 and up
6263,5055,0,Everyone,Finance,"March 5, 2018",4.4.1,4.4 and up
6264,3640,0,Mature 17+,,"June 13, 2016",3.1.9,2.3 and up
6265,1819,0,Everyone,,"July 16, 2018",2.2.180712.112152,5.0 and up
6266,180,0,Everyone,Finance,"June 27, 2018",4.17.38,4.4 and up
6267,22,0,Everyone,News & Magazines,"June 10, 2018",1.5.0,4.1 and up
6268,16,0,Everyone,Business,"July 25, 2018",2.7.0,5.1 and up
6269,43,0,Everyone,,"July 11, 2018",2.0.0,4.1 and up
6270,2312084,0,Teen,Entertainment,"July 25, 2018",Varies with device,4.3 and up
6271,23,0,Everyone,Business,"April 30, 2018",2.4.1,4.1 and up
6272,66,0,Mature 17+,,"November 29, 2016",1.0.6,4.1 and up
6273,3,0,Everyone,Business,"July 24, 2018",1.39,4.4 and up
6274,76,0,Everyone,Business,"June 7, 2017",2.7.1,3.0 and up
6275,77,0,Everyone,Lifestyle,"March 26, 2018",Varies with device,Varies with device
6276,2,0,Everyone,,"February 19, 2016",1.8,4.0 and up
6277,282,0,Everyone,,"August 1, 2018",20.0.0.0,6.0 and up
6278,0,$0.99,Everyone,,"July 31, 2017",1.1,4.1 and up
6279,5,0,Everyone,,"April 26, 2018",8.9.2.0.0,4.0.3 and up
6280,7,0,Everyone,Education,"July 26, 2016",1.0,2.0 and up
6281,337,0,Everyone,Finance,"March 15, 2018",1.0,4.0.3 and up
6282,284795,0,Mature 17+,Social,"August 3, 2018",4.1.2,4.3 and up
6283,45,0,Everyone,Business,"May 23, 2018",2.0.5,4.1 and up
6284,12,0,Everyone,,"February 6, 2017",1.0.1,4.0 and up
6285,5644,0,Everyone,Sports,"November 1, 2017",1.7,4.0.3 and up
6286,63765,0,Mature 17+,Social,"July 31, 2018",4.17.2,4.1 and up
6287,313769,0,Mature 17+,Dating,"August 4, 2018",2.6.142,4.1 and up
6288,12,0,Everyone,Arcade,"July 31, 2017",Varies with device,4.1 and up
6289,305737,0,Mature 17+,Dating,"August 2, 2018",Varies with device,Varies with device
6290,1118201,0,Mature 17+,Lifestyle,"July 24, 2018",Varies with device,Varies with device
6291,899010,0,Everyone,Books & Reference,"July 30, 2018",Varies with device,Varies with device
6292,0,0,Everyone,Productivity,"January 13, 2018",3.1,4.2 and up
6293,0,$0.99,Everyone,Productivity,"June 13, 2014",2.2,2.2 and up
6294,1259723,0,Mature 17+,Social,"August 3, 2018",Varies with device,4.1 and up
6295,181961,0,Everyone 10+,Education,"July 27, 2018",3.2.5,4.1 and up
6296,205914,0,Everyone,,"August 3, 2018",5.54,4.1 and up
6297,341234,0,Everyone 10+,Books & Reference,"March 20, 2018",3.9.1,4.2 and up
6298,1042170,0,Everyone,Communication,"July 27, 2018",Varies with device,Varies with device
6299,42729,0,Everyone,Books & Reference,"November 26, 2014",Varies with device,Varies with device
6300,29944,0,Everyone,Tools,"October 3, 2015",1.6,2.3 and up
6301,212067,0,Everyone,Racing,"July 15, 2015",1.5.2,2.3.3 and up
6302,155694,0,Teen,,"July 13, 2018",2.1.1,4.0.3 and up
6303,285838,0,Mature 17+,Dating,"July 30, 2018",11.10.1,4.1 and up
6304,344383,0,Everyone,Casual,"March 20, 2018",9.2.4,4.0.3 and up
6305,129305,0,Everyone,,"August 2, 2018",Varies with device,Varies with device
6306,104676,0,Everyone,,"July 18, 2018",1.9.7,4.0 and up
6307,4099,0,Everyone,,"July 27, 2018",2.0.10,4.1 and up
6308,4722,0,Everyone,,"July 9, 2018",3.6.5,4.1 and up
6309,69,0,Everyone,Shopping,"March 19, 2018",1.0.16,4.4 and up
6310,501,0,Teen,Casino,"July 26, 2018",5.0.1.3,4.3 and up
6311,226,0,Everyone,Casual,"May 10, 2018",2.5_20,4.0 and up
6312,17,$4.49,Everyone,Card,"May 21, 2018",6.2-pro,4.0 and up
6313,20,0,Everyone,Card,"May 21, 2018",6.2-lite,4.0 and up
6314,13,0,Everyone,Entertainment,"July 6, 2015",1.1,2.3.3 and up
6315,38,0,Everyone,,"July 10, 2018",1.1,5.0 and up
6316,16,0,Everyone,,"July 31, 2018",2.0.2,4.4 and up
6317,11,0,Everyone,Card,"May 21, 2018",6.2-begina,4.0 and up
6318,616,0,Everyone,Productivity,"September 22, 2014",1.3,3.0 and up
6319,1,0,Everyone,Beauty,"June 14, 2018",1.0.7,5.0 and up
6320,1,0,Everyone,,"May 21, 2018",6.2-sayc,4.0 and up
6321,1,0,Everyone,Casino,"May 19, 2015",1.0,2.3 and up
6322,103,0,Everyone,Simulation,"October 30, 2017",1.29,4.1 and up
6323,4010,0,Everyone,Tools,"May 10, 2017",,4.0 and up
6324,325,0,Teen,Casino,"May 8, 2015",7.0,2.3.3 and up
6325,35121,0,Everyone,Entertainment,"May 22, 2018",1.0.6,4.0 and up
6326,1,0,Everyone,Entertainment,"March 27, 2018",1.0,4.0.3 and up
6327,341,0,Teen,Casino,"August 12, 2016",1.18,4.0 and up
6328,381023,0,Everyone,,"July 26, 2018",2.7.8,4.0 and up
6329,0,0,Teen,Communication,"April 23, 2018",1.7,4.1 and up
6330,0,0,Teen,Casino,"March 7, 2016",1.1,2.3 and up
6331,3,0,Mature 17+,Education,"December 26, 2016",3.1,4.3 and up
6332,26601,0,Everyone,,"July 16, 2018",26.1.0.20180713,2.3.3 and up
6333,55,0,Everyone,Shopping,"April 11, 2018",1.0.3,4.0.3 and up
6334,2,0,Everyone,Social,"November 8, 2017",1.0,4.1 and up
6335,414,0,Mature 17+,Video Players & Editors,"July 18, 2018",4.0.7,4.0.3 and up
6336,3,0,Teen,Card,"December 2, 2016",1.0,2.3 and up
6337,0,0,Everyone,,"June 29, 2018",1.22,4.0.3 and up
6338,0,0,Teen,Entertainment,"February 11, 2018",Varies with device,Varies with device
6339,68664,0,Everyone,Simulation,"April 20, 2018",1.7,4.1 and up
6340,3,0,Everyone,Business,"February 9, 2018",8.0,4.0.3 and up
6341,524467,0,Teen,Casino,"July 7, 2016",1.126,2.3.3 and up
6342,17,$14.00,Teen,,"July 9, 2017",1.1.10,3.0 and up
6343,3,0,Everyone,Business,"February 7, 2018",2.7,4.1 and up
6344,52199,0,Teen,Casino,"May 18, 2017",1.2.4.69,2.3 and up
6345,6333,0,Everyone,Entertainment,"May 25, 2018",1.1.12,5.0 and up
6346,1,0,Everyone,,"November 16, 2016",2.0.0,4.0.3 and up
6347,4,$2.99,Everyone,,"August 27, 2016",1.8.2,2.3 and up
6348,956,0,Teen,Entertainment,"May 17, 2016",1.1,2.2 and up
6349,969,0,Everyone,,"August 21, 2014",1.0,4.0 and up
6350,1469,0,Everyone,Entertainment,"January 29, 2018",2.1.10,2.3.3 and up
6351,2066,0,Teen,Casino,"March 14, 2018",1.3,4.0.3 and up
6352,1166,0,Everyone,Tools,"March 30, 2015",1.1,4.0 and up
6353,26744,0,Teen,Casino,"July 27, 2018",7.4.0,4.0.3 and up
6354,802,0,Everyone,Photography,"May 3, 2017",1.1,2.3 and up
6355,1686,0,Teen,Casino,"April 20, 2015",3.1.0,2.3 and up
6356,41747,0,Everyone,,"January 12, 2017",3.7.1,4.1 and up
6357,19221,0,Everyone,Lifestyle,"May 24, 2018",Varies with device,Varies with device
6358,6,0,Teen,Communication,"July 30, 2018",2.1,4.1 and up
6359,2448,0,Everyone,Food & Drink,"September 1, 2017",5.4,4.0.3 and up
6360,17,0,Everyone,,"July 29, 2018",1.1,4.4 and up
6361,19,0,Everyone,News & Magazines,"December 19, 2017",1.0.2,4.4 and up
6362,928,$1.99,Everyone,Tools,"March 20, 2014",3.4,2.2 and up
6363,33,0,Everyone,,"May 3, 2017",1.0,4.0.3 and up
6364,1,0,Everyone,Lifestyle,"July 15, 2018",1.2,4.1 and up
6365,13,0,Everyone,Entertainment,"July 7, 2018",2.3,4.4 and up
6366,1,0,Everyone,Business,"February 26, 2018",2.0,4.4W and up
6367,1,$4.85,Everyone,Personalization,"September 11, 2013",1.0,2.2 and up
6368,4,0,Everyone,,"August 7, 2016",0.0.1,4.2 and up
6369,534,0,Everyone,Tools,"June 23, 2018",1.0.6,4.0 and up
6370,20,0,Everyone,Photography,"January 6, 2017",0.1,2.3 and up
6371,248,0,Mature 17+,Personalization,"May 23, 2016",9.0,4.0.3 and up
6372,41,0,Teen,Food & Drink,"July 17, 2018",1.0,5.0 and up
6373,6,0,Everyone,Tools,"August 8, 2015",0.1.1,4.2 and up
6374,5793284,0,Mature 17+,Social,"August 3, 2018",Varies with device,Varies with device
6375,634,0,Everyone,,"September 5, 2017",1.6,2.3 and up
6376,19,0,Everyone,,"December 7, 2017",2.2,4.1 and up
6377,39,0,Everyone,,"January 25, 2016",1.1,4.0.3 and up
6378,0,0,Everyone,Productivity,"June 25, 2018",1.1.2,4.4W and up
6379,549,0,Teen,Social,"June 29, 2016",3.0.1,3.0 and up
6380,4,0,Everyone,Health & Fitness,"February 1, 2018",1.1.3,4.0 and up
6381,308,0,Everyone,Social,"June 10, 2015",1.0,3.0 and up
6382,9,0,Everyone,Lifestyle,"December 8, 2017",2.2,4.1 and up
6383,29,0,Everyone,Lifestyle,"July 25, 2018",1.3,4.0.3 and up
6384,277,0,Everyone,Video Players & Editors,"July 16, 2016",1.01,2.3 and up
6385,30,0,Everyone,Entertainment,"March 31, 2018",0.1,4.0 and up
6386,125,0,Everyone,Casual,"February 21, 2017",v1.3,4.0 and up
6387,445,0,Everyone,Casual,"March 22, 2015",1.3,2.2 and up
6388,301,0,Everyone,Lifestyle,"July 21, 2018",1.1.2,4.4 and up
6389,160,0,Everyone,,"March 5, 2017",1.3,2.3 and up
6390,0,$0.99,Everyone,,"December 16, 2017",1.0,4.1 and up
6391,150,0,Everyone,Entertainment,"June 11, 2018",1.07,4.0 and up
6392,8,0,Everyone,Business,"June 5, 2018",1.1.1,4.1 and up
6393,100,0,Everyone,Education,"August 5, 2018",2.0,4.4 and up
6394,1,0,Everyone,,"February 3, 2016",1.4.8,4.1 and up
6395,1,0,Everyone,Events,"June 14, 2018",1.3.0,4.1 and up
6396,106,0,Everyone,,"November 19, 2016",1.1,2.2 and up
6397,10,0,Everyone,Lifestyle,"January 14, 2018",1.0,4.1 and up
6398,222,0,Everyone,,"February 7, 2016",0.4.0,2.1 and up
6399,4,0,Everyone,Finance,"May 25, 2018",1.0.0,4.4 and up
6400,0,0,Everyone,Communication,"August 18, 2017",1.0,4.1 and up
