id,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
13145,Italy2014,0.873,"2,151,732,868,243",37035.0,Millenials
13146,Italy2014,0.873,"2,151,732,868,243",37035.0,Millenials
13147,Italy2014,0.873,"2,151,732,868,243",37035.0,Generation Z
13148,Italy2014,0.873,"2,151,732,868,243",,Generation Z
13149,Italy2015,,"1,832,868,490,534",31537.0,Silent
13150,Italy2015,,"1,832,868,490,534",31537.0,Boomers
13151,Italy2015,,"1,832,868,490,534",,Generation X
13152,Italy2015,,"1,832,868,490,534",31537.0,Millenials
13153,Italy2015,,"1,832,868,490,534",31537.0,Millenials
13154,Italy2015,,"1,832,868,490,534",31537.0,Boomers
13155,Italy2015,,"1,832,868,490,534",31537.0,Silent
13156,Italy2015,,"1,832,868,490,534",,Generation X
13157,Italy2015,,"1,832,868,490,534",,Millenials
13158,Italy2015,,"1,832,868,490,534",31537.0,Millenials
13159,Italy2015,,"1,832,868,490,534",31537.0,Generation Z
13160,Italy2015,,"1,832,868,490,534",31537.0,Generation Z
13161,Jamaica1985,0.65,"2,100,223,150",1032.0,G.I. Generation
13162,Jamaica1985,0.65,"2,100,223,150",1032.0,G.I. Generation
13163,Jamaica1985,0.65,"2,100,223,150",1032.0,Generation X
13164,Jamaica1985,0.65,"2,100,223,150",1032.0,Boomers
13165,Jamaica1985,0.65,"2,100,223,150",1032.0,Silent
13166,Jamaica1985,0.65,"2,100,223,150",1032.0,Silent
13167,Jamaica1985,0.65,"2,100,223,150",1032.0,Generation X
13168,Jamaica1985,0.65,"2,100,223,150",1032.0,Boomers
13169,Jamaica1985,0.65,"2,100,223,150",1032.0,Generation X
13170,Jamaica1985,0.65,"2,100,223,150",,G.I. Generation
13171,Jamaica1985,0.65,"2,100,223,150",1032.0,Generation X
13172,Jamaica1985,0.65,"2,100,223,150",1032.0,G.I. Generation
13173,Jamaica1986,,"2,754,566,176",1342.0,Silent
13174,Jamaica1986,,"2,754,566,176",1342.0,Generation X
13175,Jamaica1986,,"2,754,566,176",1342.0,Boomers
13176,Jamaica1986,,"2,754,566,176",1342.0,Silent
13177,Jamaica1986,,"2,754,566,176",1342.0,Generation X
13178,Jamaica1986,,"2,754,566,176",1342.0,G.I. Generation
13179,Jamaica1986,,"2,754,566,176",1342.0,G.I. Generation
13180,Jamaica1986,,"2,754,566,176",1342.0,Generation X
13181,Jamaica1986,,"2,754,566,176",1342.0,Boomers
13182,Jamaica1986,,"2,754,566,176",,Generation X
13183,Jamaica1986,,"2,754,566,176",1342.0,G.I. Generation
13184,Jamaica1986,,"2,754,566,176",1342.0,G.I. Generation
13185,Jamaica1987,,"3,286,987,552",1587.0,G.I. Generation
13186,Jamaica1987,,"3,286,987,552",1587.0,Generation X
13187,Jamaica1987,,"3,286,987,552",1587.0,Boomers
13188,Jamaica1987,,"3,286,987,552",1587.0,Boomers
13189,Jamaica1987,,"3,286,987,552",1587.0,Silent
13190,Jamaica1987,,"3,286,987,552",1587.0,Generation X
13191,Jamaica1987,,"3,286,987,552",1587.0,Generation X
13192,Jamaica1987,,"3,286,987,552",1587.0,G.I. Generation
13193,Jamaica1987,,"3,286,987,552",1587.0,G.I. Generation
13194,Jamaica1987,,"3,286,987,552",1587.0,Silent
13195,Jamaica1987,,"3,286,987,552",1587.0,Generation X
13196,Jamaica1987,,"3,286,987,552",1587.0,G.I. Generation
13197,Jamaica1988,,"3,828,310,735",,G.I. Generation
13198,Jamaica1988,,"3,828,310,735",1831.0,Generation X
13199,Jamaica1988,,"3,828,310,735",1831.0,Silent
13200,Jamaica1988,,"3,828,310,735",1831.0,Boomers
13201,Jamaica1988,,"3,828,310,735",,Generation X
13202,Jamaica1988,,"3,828,310,735",1831.0,Silent
13203,Jamaica1988,,"3,828,310,735",1831.0,Generation X
13204,Jamaica1988,,"3,828,310,735",,G.I. Generation
13205,Jamaica1988,,"3,828,310,735",1831.0,Boomers
13206,Jamaica1988,,"3,828,310,735",1831.0,Generation X
13207,Jamaica1988,,"3,828,310,735",,G.I. Generation
13208,Jamaica1988,,"3,828,310,735",,G.I. Generation
13209,Jamaica1989,,"4,404,970,059",2087.0,Generation X
13210,Jamaica1989,,"4,404,970,059",2087.0,Boomers
13211,Jamaica1989,,"4,404,970,059",2087.0,Silent
13212,Jamaica1989,,"4,404,970,059",2087.0,Generation X
13213,Jamaica1989,,"4,404,970,059",2087.0,G.I. Generation
13214,Jamaica1989,,"4,404,970,059",2087.0,G.I. Generation
13215,Jamaica1989,,"4,404,970,059",,Generation X
13216,Jamaica1989,,"4,404,970,059",2087.0,Boomers
13217,Jamaica1989,,"4,404,970,059",2087.0,Silent
13218,Jamaica1989,,"4,404,970,059",2087.0,Generation X
13219,Jamaica1989,,"4,404,970,059",2087.0,G.I. Generation
13220,Jamaica1989,,"4,404,970,059",,G.I. Generation
13221,Jamaica1990,0.671,"4,592,224,067",2155.0,Generation X
13222,Jamaica1990,0.671,"4,592,224,067",2155.0,Silent
13223,Jamaica1990,0.671,"4,592,224,067",2155.0,Generation X
13224,Jamaica1990,0.671,"4,592,224,067",2155.0,Boomers
13225,Jamaica1990,0.671,"4,592,224,067",2155.0,Silent
13226,Jamaica1990,0.671,"4,592,224,067",,Generation X
13227,Jamaica1990,0.671,"4,592,224,067",2155.0,G.I. Generation
13228,Jamaica1990,0.671,"4,592,224,067",2155.0,G.I. Generation
13229,Jamaica1990,0.671,"4,592,224,067",2155.0,Boomers
13230,Jamaica1990,0.671,"4,592,224,067",,Generation X
13231,Jamaica1990,0.671,"4,592,224,067",2155.0,G.I. Generation
13232,Jamaica1990,0.671,"4,592,224,067",2155.0,G.I. Generation
13233,Jamaica1991,,"4,071,219,198",,Silent
13234,Jamaica1991,,"4,071,219,198",1889.0,Generation X
13235,Jamaica1991,,"4,071,219,198",1889.0,Boomers
13236,Jamaica1991,,"4,071,219,198",1889.0,Boomers
13237,Jamaica1991,,"4,071,219,198",1889.0,Millenials
13238,Jamaica1991,,"4,071,219,198",1889.0,Silent
13239,Jamaica1991,,"4,071,219,198",1889.0,G.I. Generation
13240,Jamaica1991,,"4,071,219,198",,Generation X
13241,Jamaica1991,,"4,071,219,198",1889.0,Boomers
13242,Jamaica1991,,"4,071,219,198",1889.0,Boomers
13243,Jamaica1991,,"4,071,219,198",,Millenials
13244,Jamaica1991,,"4,071,219,198",1889.0,G.I. Generation
13245,Jamaica2000,0.7,"8,985,352,832",3795.0,Boomers
13246,Jamaica2000,0.7,"8,985,352,832",3795.0,Generation X
13247,Jamaica2000,0.7,"8,985,352,832",3795.0,Generation X
13248,Jamaica2000,0.7,"8,985,352,832",3795.0,Generation X
13249,Jamaica2000,0.7,"8,985,352,832",3795.0,Boomers
13250,Jamaica2000,0.7,"8,985,352,832",3795.0,Millenials
13251,Jamaica2000,0.7,"8,985,352,832",3795.0,Silent
13252,Jamaica2000,0.7,"8,985,352,832",3795.0,G.I. Generation
13253,Jamaica2000,0.7,"8,985,352,832",3795.0,Generation X
13254,Jamaica2000,0.7,"8,985,352,832",3795.0,Millenials
13255,Jamaica2000,0.7,"8,985,352,832",3795.0,Silent
13256,Jamaica2000,0.7,"8,985,352,832",3795.0,G.I. Generation
13257,Jamaica2001,,"9,178,016,493",3838.0,Silent
13258,Jamaica2001,,"9,178,016,493",3838.0,Generation X
13259,Jamaica2001,,"9,178,016,493",,Millenials
13260,Jamaica2001,,"9,178,016,493",3838.0,Boomers
13261,Jamaica2001,,"9,178,016,493",3838.0,Generation X
13262,Jamaica2001,,"9,178,016,493",3838.0,Boomers
13263,Jamaica2001,,"9,178,016,493",3838.0,Millenials
13264,Jamaica2001,,"9,178,016,493",3838.0,Silent
13265,Jamaica2001,,"9,178,016,493",3838.0,Silent
13266,Jamaica2001,,"9,178,016,493",3838.0,Millenials
13267,Jamaica2001,,"9,178,016,493",3838.0,Millenials
13268,Jamaica2001,,"9,178,016,493",3838.0,Silent
13269,Jamaica2002,,"9,694,169,757",4013.0,Boomers
13270,Jamaica2002,,"9,694,169,757",4013.0,Millenials
13271,Jamaica2002,,"9,694,169,757",4013.0,Generation X
13272,Jamaica2002,,"9,694,169,757",4013.0,Boomers
13273,Jamaica2002,,"9,694,169,757",4013.0,Millenials
13274,Jamaica2002,,"9,694,169,757",,Silent
13275,Jamaica2002,,"9,694,169,757",4013.0,Silent
13276,Jamaica2002,,"9,694,169,757",,Millenials
13277,Jamaica2002,,"9,694,169,757",4013.0,Generation X
13278,Jamaica2002,,"9,694,169,757",4013.0,Millenials
13279,Jamaica2002,,"9,694,169,757",,Silent
13280,Jamaica2002,,"9,694,169,757",4013.0,Silent
13281,Jamaica2003,,"9,399,447,609",,Generation X
13282,Jamaica2003,,"9,399,447,609",3852.0,Millenials
13283,Jamaica2003,,"9,399,447,609",,Generation X
13284,Jamaica2003,,"9,399,447,609",3852.0,Boomers
13285,Jamaica2003,,"9,399,447,609",3852.0,Millenials
13286,Jamaica2003,,"9,399,447,609",,Silent
13287,Jamaica2003,,"9,399,447,609",3852.0,Silent
13288,Jamaica2003,,"9,399,447,609",,Millenials
13289,Jamaica2003,,"9,399,447,609",3852.0,Boomers
13290,Jamaica2003,,"9,399,447,609",3852.0,Millenials
13291,Jamaica2003,,"9,399,447,609",,Silent
13292,Jamaica2003,,"9,399,447,609",3852.0,Silent
13293,Jamaica2004,,"10,150,978,155",,Silent
13294,Jamaica2004,,"10,150,978,155",4119.0,Millenials
13295,Jamaica2004,,"10,150,978,155",4119.0,Generation X
13296,Jamaica2004,,"10,150,978,155",4119.0,Boomers
13297,Jamaica2004,,"10,150,978,155",4119.0,Millenials
13298,Jamaica2004,,"10,150,978,155",4119.0,Silent
13299,Jamaica2004,,"10,150,978,155",4119.0,Silent
13300,Jamaica2004,,"10,150,978,155",,Millenials
13301,Jamaica2004,,"10,150,978,155",4119.0,Generation X
13302,Jamaica2004,,"10,150,978,155",,Boomers
13303,Jamaica2004,,"10,150,978,155",4119.0,Millenials
13304,Jamaica2004,,"10,150,978,155",,Silent
13305,Jamaica2005,0.729,"11,204,416,000",4505.0,Generation X
13306,Jamaica2005,0.729,"11,204,416,000",4505.0,Silent
13307,Jamaica2005,0.729,"11,204,416,000",4505.0,Boomers
13308,Jamaica2005,0.729,"11,204,416,000",4505.0,Silent
13309,Jamaica2005,0.729,"11,204,416,000",,Millenials
13310,Jamaica2005,0.729,"11,204,416,000",4505.0,Boomers
13311,Jamaica2005,0.729,"11,204,416,000",4505.0,Generation X
13312,Jamaica2005,0.729,"11,204,416,000",4505.0,Millenials
13313,Jamaica2005,0.729,"11,204,416,000",,Millenials
13314,Jamaica2005,0.729,"11,204,416,000",4505.0,Millenials
13315,Jamaica2005,0.729,"11,204,416,000",4505.0,Silent
13316,Jamaica2005,0.729,"11,204,416,000",4505.0,Silent
13317,Jamaica2006,,"11,905,525,197",4738.0,Millenials
13318,Jamaica2006,,"11,905,525,197",4738.0,Generation X
13319,Jamaica2006,,"11,905,525,197",4738.0,Boomers
13320,Jamaica2006,,"11,905,525,197",4738.0,Millenials
13321,Jamaica2006,,"11,905,525,197",4738.0,Silent
13322,Jamaica2006,,"11,905,525,197",,Silent
13323,Jamaica2006,,"11,905,525,197",4738.0,Millenials
13324,Jamaica2006,,"11,905,525,197",4738.0,Generation X
13325,Jamaica2006,,"11,905,525,197",4738.0,Boomers
13326,Jamaica2006,,"11,905,525,197",4738.0,Millenials
13327,Jamaica2006,,"11,905,525,197",4738.0,Silent
13328,Jamaica2006,,"11,905,525,197",4738.0,Silent
13329,Jamaica2009,,"12,038,829,246",4686.0,Silent
13330,Jamaica2009,,"12,038,829,246",4686.0,Generation X
13331,Jamaica2009,,"12,038,829,246",4686.0,Silent
13332,Jamaica2009,,"12,038,829,246",4686.0,Boomers
13333,Jamaica2009,,"12,038,829,246",4686.0,Millenials
13334,Jamaica2009,,"12,038,829,246",,Silent
13335,Jamaica2009,,"12,038,829,246",4686.0,Generation X
13336,Jamaica2009,,"12,038,829,246",4686.0,Millenials
13337,Jamaica2009,,"12,038,829,246",4686.0,Generation Z
13338,Jamaica2009,,"12,038,829,246",4686.0,Boomers
13339,Jamaica2009,,"12,038,829,246",4686.0,Generation Z
13340,Jamaica2009,,"12,038,829,246",4686.0,Silent
13341,Jamaica2010,0.727,"13,191,645,686",5100.0,Generation X
13342,Jamaica2010,0.727,"13,191,645,686",5100.0,Generation Z
13343,Jamaica2010,0.727,"13,191,645,686",5100.0,Generation X
13344,Jamaica2010,0.727,"13,191,645,686",5100.0,Millenials
13345,Jamaica2010,0.727,"13,191,645,686",5100.0,Generation X
13346,Jamaica2010,0.727,"13,191,645,686",5100.0,Generation X
13347,Jamaica2010,0.727,"13,191,645,686",,Generation Z
13348,Jamaica2010,0.727,"13,191,645,686",5100.0,Silent
13349,Jamaica2010,0.727,"13,191,645,686",5100.0,Silent
13350,Jamaica2010,0.727,"13,191,645,686",5100.0,Millenials
13351,Jamaica2010,0.727,"13,191,645,686",5100.0,Silent
13352,Jamaica2010,0.727,"13,191,645,686",5100.0,Silent
13353,Jamaica2011,0.727,"14,439,910,353",5552.0,Silent
13354,Jamaica2011,0.727,"14,439,910,353",5552.0,Boomers
13355,Jamaica2011,0.727,"14,439,910,353",5552.0,Generation X
13356,Jamaica2011,0.727,"14,439,910,353",5552.0,Millenials
13357,Jamaica2011,0.727,"14,439,910,353",5552.0,Millenials
13358,Jamaica2011,0.727,"14,439,910,353",5552.0,Generation Z
13359,Jamaica2011,0.727,"14,439,910,353",5552.0,Generation Z
13360,Jamaica2011,0.727,"14,439,910,353",5552.0,Boomers
13361,Jamaica2011,0.727,"14,439,910,353",5552.0,Millenials
13362,Jamaica2011,0.727,"14,439,910,353",5552.0,Generation X
13363,Jamaica2011,0.727,"14,439,910,353",5552.0,Millenials
13364,Jamaica2011,0.727,"14,439,910,353",5552.0,Silent
13365,Japan1985,0.791,"1,398,892,744,821",12401.0,G.I. Generation
13366,Japan1985,0.791,"1,398,892,744,821",12401.0,G.I. Generation
13367,Japan1985,0.791,"1,398,892,744,821",12401.0,G.I. Generation
13368,Japan1985,0.791,"1,398,892,744,821",12401.0,Silent
13369,Japan1985,0.791,"1,398,892,744,821",12401.0,Boomers
13370,Japan1985,0.791,"1,398,892,744,821",,G.I. Generation
13371,Japan1985,0.791,"1,398,892,744,821",12401.0,Silent
13372,Japan1985,0.791,"1,398,892,744,821",12401.0,Generation X
13373,Japan1985,0.791,"1,398,892,744,821",12401.0,Boomers
13374,Japan1985,0.791,"1,398,892,744,821",,Generation X
13375,Japan1985,0.791,"1,398,892,744,821",12401.0,Generation X
13376,Japan1985,0.791,"1,398,892,744,821",12401.0,Generation X
13377,Japan1986,,"2,078,953,333,674",,G.I. Generation
13378,Japan1986,,"2,078,953,333,674",18288.0,G.I. Generation
13379,Japan1986,,"2,078,953,333,674",18288.0,G.I. Generation
13380,Japan1986,,"2,078,953,333,674",18288.0,Silent
13381,Japan1986,,"2,078,953,333,674",18288.0,G.I. Generation
13382,Japan1986,,"2,078,953,333,674",18288.0,Boomers
13383,Japan1986,,"2,078,953,333,674",18288.0,Silent
13384,Japan1986,,"2,078,953,333,674",18288.0,Generation X
13385,Japan1986,,"2,078,953,333,674",18288.0,Boomers
13386,Japan1986,,"2,078,953,333,674",18288.0,Generation X
13387,Japan1986,,"2,078,953,333,674",18288.0,Generation X
13388,Japan1986,,"2,078,953,333,674",18288.0,Generation X
13389,Japan1987,,"2,532,808,573,157",22137.0,G.I. Generation
13390,Japan1987,,"2,532,808,573,157",,G.I. Generation
13391,Japan1987,,"2,532,808,573,157",22137.0,G.I. Generation
13392,Japan1987,,"2,532,808,573,157",,Silent
13393,Japan1987,,"2,532,808,573,157",22137.0,G.I. Generation
13394,Japan1987,,"2,532,808,573,157",22137.0,Boomers
13395,Japan1987,,"2,532,808,573,157",22137.0,Silent
13396,Japan1987,,"2,532,808,573,157",22137.0,Generation X
13397,Japan1987,,"2,532,808,573,157",,Boomers
13398,Japan1987,,"2,532,808,573,157",22137.0,Generation X
13399,Japan1987,,"2,532,808,573,157",22137.0,Generation X
13400,Japan1987,,"2,532,808,573,157",22137.0,Generation X
13401,Japan1988,,"3,071,683,013,179",,G.I. Generation
13402,Japan1988,,"3,071,683,013,179",26687.0,G.I. Generation
13403,Japan1988,,"3,071,683,013,179",26687.0,G.I. Generation
13404,Japan1988,,"3,071,683,013,179",26687.0,Silent
13405,Japan1988,,"3,071,683,013,179",26687.0,G.I. Generation
13406,Japan1988,,"3,071,683,013,179",26687.0,Boomers
13407,Japan1988,,"3,071,683,013,179",26687.0,Silent
13408,Japan1988,,"3,071,683,013,179",26687.0,Generation X
13409,Japan1988,,"3,071,683,013,179",26687.0,Boomers
13410,Japan1988,,"3,071,683,013,179",26687.0,Generation X
13411,Japan1988,,"3,071,683,013,179",26687.0,Generation X
13412,Japan1988,,"3,071,683,013,179",26687.0,Generation X
13413,Japan1989,,"3,054,914,166,263",26389.0,G.I. Generation
13414,Japan1989,,"3,054,914,166,263",26389.0,G.I. Generation
13415,Japan1989,,"3,054,914,166,263",,G.I. Generation
13416,Japan1989,,"3,054,914,166,263",,Silent
13417,Japan1989,,"3,054,914,166,263",26389.0,G.I. Generation
13418,Japan1989,,"3,054,914,166,263",,Boomers
13419,Japan1989,,"3,054,914,166,263",26389.0,Silent
13420,Japan1989,,"3,054,914,166,263",,Generation X
13421,Japan1989,,"3,054,914,166,263",26389.0,Boomers
13422,Japan1989,,"3,054,914,166,263",26389.0,Generation X
13423,Japan1989,,"3,054,914,166,263",,Generation X
13424,Japan1989,,"3,054,914,166,263",26389.0,Generation X
13425,Japan1990,0.814,"3,132,817,652,848",26949.0,G.I. Generation
13426,Japan1990,0.814,"3,132,817,652,848",26949.0,G.I. Generation
13427,Japan1990,0.814,"3,132,817,652,848",26949.0,G.I. Generation
13428,Japan1990,0.814,"3,132,817,652,848",26949.0,Silent
13429,Japan1990,0.814,"3,132,817,652,848",26949.0,G.I. Generation
13430,Japan1990,0.814,"3,132,817,652,848",26949.0,Boomers
13431,Japan1990,0.814,"3,132,817,652,848",26949.0,Silent
13432,Japan1990,0.814,"3,132,817,652,848",26949.0,Generation X
13433,Japan1990,0.814,"3,132,817,652,848",26949.0,Boomers
13434,Japan1990,0.814,"3,132,817,652,848",,Generation X
13435,Japan1990,0.814,"3,132,817,652,848",26949.0,Generation X
13436,Japan1990,0.814,"3,132,817,652,848",26949.0,Generation X
13437,Japan1991,,"3,584,420,077,101",,G.I. Generation
13438,Japan1991,,"3,584,420,077,101",30688.0,G.I. Generation
13439,Japan1991,,"3,584,420,077,101",30688.0,Silent
13440,Japan1991,,"3,584,420,077,101",,Boomers
13441,Japan1991,,"3,584,420,077,101",30688.0,Silent
13442,Japan1991,,"3,584,420,077,101",30688.0,Boomers
13443,Japan1991,,"3,584,420,077,101",30688.0,Boomers
13444,Japan1991,,"3,584,420,077,101",30688.0,Generation X
13445,Japan1991,,"3,584,420,077,101",30688.0,Boomers
13446,Japan1991,,"3,584,420,077,101",30688.0,Generation X
13447,Japan1991,,"3,584,420,077,101",30688.0,Millenials
13448,Japan1991,,"3,584,420,077,101",30688.0,Millenials
13449,Japan1992,,"3,908,809,463,464",33320.0,G.I. Generation
13450,Japan1992,,"3,908,809,463,464",33320.0,G.I. Generation
13451,Japan1992,,"3,908,809,463,464",33320.0,Silent
13452,Japan1992,,"3,908,809,463,464",33320.0,Boomers
13453,Japan1992,,"3,908,809,463,464",33320.0,Silent
13454,Japan1992,,"3,908,809,463,464",,Boomers
13455,Japan1992,,"3,908,809,463,464",33320.0,Boomers
13456,Japan1992,,"3,908,809,463,464",33320.0,Generation X
13457,Japan1992,,"3,908,809,463,464",33320.0,Boomers
13458,Japan1992,,"3,908,809,463,464",,Generation X
13459,Japan1992,,"3,908,809,463,464",,Millenials
13460,Japan1992,,"3,908,809,463,464",33320.0,Millenials
13461,Japan1993,,"4,454,143,876,947",37832.0,G.I. Generation
13462,Japan1993,,"4,454,143,876,947",37832.0,G.I. Generation
13463,Japan1993,,"4,454,143,876,947",37832.0,Silent
13464,Japan1993,,"4,454,143,876,947",37832.0,Boomers
13465,Japan1993,,"4,454,143,876,947",37832.0,Boomers
13466,Japan1993,,"4,454,143,876,947",37832.0,Silent
13467,Japan1993,,"4,454,143,876,947",37832.0,Boomers
13468,Japan1993,,"4,454,143,876,947",37832.0,Generation X
13469,Japan1993,,"4,454,143,876,947",37832.0,Boomers
13470,Japan1993,,"4,454,143,876,947",37832.0,Generation X
13471,Japan1993,,"4,454,143,876,947",37832.0,Millenials
13472,Japan1993,,"4,454,143,876,947",37832.0,Millenials
13473,Japan1994,,"4,907,039,384,470",41563.0,G.I. Generation
13474,Japan1994,,"4,907,039,384,470",,Silent
13475,Japan1994,,"4,907,039,384,470",41563.0,G.I. Generation
13476,Japan1994,,"4,907,039,384,470",41563.0,Boomers
13477,Japan1994,,"4,907,039,384,470",,Boomers
13478,Japan1994,,"4,907,039,384,470",41563.0,Silent
13479,Japan1994,,"4,907,039,384,470",41563.0,Generation X
13480,Japan1994,,"4,907,039,384,470",41563.0,Boomers
13481,Japan1994,,"4,907,039,384,470",41563.0,Boomers
13482,Japan1994,,"4,907,039,384,470",41563.0,Generation X
13483,Japan1994,,"4,907,039,384,470",41563.0,Millenials
13484,Japan1994,,"4,907,039,384,470",41563.0,Millenials
13485,Japan1995,0.838,"5,449,116,304,981",46043.0,G.I. Generation
13486,Japan1995,0.838,"5,449,116,304,981",,Silent
13487,Japan1995,0.838,"5,449,116,304,981",,G.I. Generation
13488,Japan1995,0.838,"5,449,116,304,981",46043.0,Boomers
13489,Japan1995,0.838,"5,449,116,304,981",46043.0,Generation X
13490,Japan1995,0.838,"5,449,116,304,981",46043.0,Silent
13491,Japan1995,0.838,"5,449,116,304,981",46043.0,Generation X
