id,country,year,sex,age,suicides_no,population,suicides/100k pop
12926,Italy,1996.0,male,15-24 years,310,3971830.0,7.8
12927,Italy,1996.0,female,55-74 years,468,6779489.0,6.9
12928,Italy,1996.0,female,35-54 years,328,7604043.0,4.31
12929,Italy,1996.0,female,25-34 years,136,4549138.0,2.99
12930,Italy,1996.0,female,15-24 years,65,3838994.0,1.69
12931,Italy,1996.0,male,5-14 years,12,2876055.0,0.42
12932,Italy,1996.0,female,5-14 years,6,2741374.0,0.22
12933,Italy,1997.0,male,75+ years,597,1445925.0,41.29
12934,Italy,1997.0,male,55-74 years,1185,5857550.0,20.23
12935,Italy,,male,35-54 years,910,,12.03
12936,Italy,1997.0,male,,524,4630632.0,11.32
12937,Italy,,male,,326,3834091.0,8.5
12938,Italy,1997.0,female,75+ years,207,,8.06
12939,Italy,1997.0,female,55-74 years,407,6774055.0,6.01
12940,Italy,1997.0,female,35-54 years,302,7677844.0,3.93
12941,Italy,1997.0,female,,157,4559846.0,3.44
12942,Italy,,female,,68,3706781.0,1.83
12943,Italy,,female,5-14 years,6,2712631.0,0.22
12944,Italy,1997.0,male,,5,2850418.0,0.18
12945,Italy,1998.0,male,75+ years,646,1503452.0,42.97
12946,Italy,1998.0,male,,1085,5869648.0,18.48
12947,Italy,1998.0,male,25-34 years,544,?,11.75
12948,Italy,1998.0,male,35-54 years,884,?,11.55
12949,Italy,1998.0,male,15-24 years,276,3704279.0,7.45
12950,Italy,1998.0,female,75+ years,194,,7.26
12951,Italy,1998.0,female,55-74 years,380,6760988.0,5.62
12952,Italy,1998.0,female,35-54 years,298,7764523.0,3.84
12953,Italy,1998.0,female,,116,4556072.0,2.55
12954,Italy,1998.0,female,,67,3582085.0,1.87
12955,Italy,1998.0,male,5-14 years,13,2849559.0,0.46
12956,Italy,1998.0,female,,1,2707786.0,0.04
12957,Italy,1999.0,male,75+ years,539,,34.53
12958,Italy,1999.0,male,55-74 years,1009,5872907.0,17.18
12959,Italy,1999.0,male,35-54 years,833,7755269.0,10.74
12960,Italy,1999.0,male,25-34 years,481,4605442.0,10.44
12961,Italy,1999.0,male,15-24 years,240,3575658.0,6.71
12962,Italy,,female,75+ years,179,2766417.0,6.47
12963,Italy,1999.0,female,55-74 years,366,,5.43
12964,Italy,1999.0,female,35-54 years,280,7867989.0,3.56
12965,Italy,1999.0,female,25-34 years,123,4534428.0,2.71
12966,Italy,,female,15-24 years,57,,1.65
12967,Italy,1999.0,female,5-14 years,5,?,0.19
12968,Italy,,male,5-14 years,3,2842373.0,0.11
12969,Italy,2000.0,male,75+ years,557,,34.45
12970,Italy,2000.0,male,55-74 years,893,5873893.0,15.2
12971,Italy,2000.0,male,35-54 years,914,7894559.0,11.58
12972,Italy,2000.0,male,25-34 years,459,,10.09
12973,Italy,2000.0,female,75+ years,217,2855907.0,7.6
12974,Italy,2000.0,male,,230,3445970.0,6.67
12975,Italy,2000.0,female,,339,6724867.0,5.04
12976,Italy,2000.0,female,35-54 years,313,8005044.0,3.91
12977,Italy,2000.0,female,25-34 years,124,,2.76
12978,Italy,2000.0,female,15-24 years,51,?,1.53
12979,Italy,2000.0,male,5-14 years,9,2832205.0,0.32
12980,Italy,2000.0,female,5-14 years,2,2688032.0,0.07
12981,Italy,2001.0,male,,560,1675192.0,33.43
12982,Italy,2001.0,male,55-74 years,916,5867231.0,15.61
12983,Italy,,male,35-54 years,890,8038314.0,11.07
12984,Italy,2001.0,male,25-34 years,457,4489621.0,10.18
12985,Italy,2001.0,male,15-24 years,216,3335758.0,6.48
12986,Italy,,female,75+ years,178,2950086.0,6.03
12987,Italy,2001.0,female,55-74 years,358,6692631.0,5.35
12988,Italy,2001.0,female,35-54 years,300,,3.68
12989,Italy,2001.0,female,25-34 years,99,4430014.0,2.23
12990,Italy,2001.0,female,15-24 years,42,3212330.0,1.31
12991,Italy,,male,5-14 years,11,2820719.0,0.39
12992,Italy,2001.0,female,5-14 years,3,,0.11
12993,Italy,2002.0,male,75+ years,562,,31.91
12994,Italy,2002.0,male,,945,5974353.0,15.82
12995,Italy,2002.0,male,35-54 years,949,,11.61
12996,Italy,2002.0,male,25-34 years,475,4396666.0,10.8
12997,Italy,2002.0,male,15-24 years,208,3197550.0,6.5
12998,Italy,,female,75+ years,180,3107879.0,5.79
12999,Italy,2002.0,female,55-74 years,323,6785890.0,4.76
13000,Italy,2002.0,female,35-54 years,277,8243211.0,3.36
13001,Italy,,female,25-34 years,92,4321886.0,2.13
13002,Italy,2002.0,female,15-24 years,47,,1.53
13003,Italy,2002.0,male,5-14 years,6,2823980.0,0.21
13004,Italy,2002.0,female,5-14 years,5,2673289.0,0.19
13005,Italy,2003.0,male,75+ years,612,1829091.0,33.46
13006,Italy,2003.0,male,55-74 years,904,6071347.0,14.89
13007,Italy,,male,35-54 years,951,8301977.0,11.46
13008,Italy,2003.0,male,25-34 years,411,4369896.0,9.41
13009,Italy,2003.0,female,75+ years,200,,6.24
13010,Italy,2003.0,male,,194,3148851.0,6.16
13011,Italy,2003.0,female,55-74 years,340,?,4.96
13012,Italy,,female,35-54 years,306,,3.66
13013,Italy,2003.0,female,25-34 years,108,,2.52
13014,Italy,2003.0,female,15-24 years,39,3009624.0,1.3
13015,Italy,,male,5-14 years,6,,0.21
13016,Italy,,female,5-14 years,4,2674128.0,0.15
13017,Italy,2004.0,male,75+ years,594,1875176.0,31.68
13018,Italy,2004.0,male,55-74 years,907,6151811.0,14.74
13019,Italy,2004.0,male,35-54 years,937,8349945.0,11.22
13020,Italy,,male,25-34 years,443,,10.32
13021,Italy,2004.0,female,75+ years,193,3248044.0,5.94
13022,Italy,2004.0,male,15-24 years,162,3085546.0,5.25
13023,Italy,2004.0,female,55-74 years,303,6894582.0,4.39
13024,Italy,2004.0,female,35-54 years,285,8455011.0,3.37
13025,Italy,2004.0,female,25-34 years,107,4225557.0,2.53
13026,Italy,2004.0,female,15-24 years,48,,1.63
13027,Italy,,female,5-14 years,4,,0.15
13028,Italy,2004.0,male,5-14 years,3,2805792.0,0.11
13029,Italy,,male,,512,,26.32
13030,Italy,2005.0,male,55-74 years,871,6210417.0,14.02
13031,Italy,,male,35-54 years,899,8462486.0,10.62
13032,Italy,2005.0,male,25-34 years,343,4212476.0,8.14
13033,Italy,2005.0,female,75+ years,190,3344358.0,5.68
13034,Italy,2005.0,male,15-24 years,170,,5.57
13035,Italy,2005.0,female,55-74 years,336,6930686.0,4.85
13036,Italy,,female,35-54 years,265,,3.09
13037,Italy,2005.0,female,25-34 years,105,4143699.0,2.53
13038,Italy,2005.0,female,15-24 years,41,2915662.0,1.41
13039,Italy,2005.0,male,,8,2809032.0,0.28
13040,Italy,2005.0,female,5-14 years,2,2656241.0,0.08
13041,Italy,2006.0,male,75+ years,595,,29.26
13042,Italy,2006.0,male,55-74 years,868,,13.83
13043,Italy,2006.0,male,,885,8738642.0,10.13
13044,Italy,2006.0,male,25-34 years,344,4203703.0,8.18
13045,Italy,,male,15-24 years,145,3102361.0,4.67
13046,Italy,2006.0,female,75+ years,160,3483117.0,4.59
13047,Italy,2006.0,female,55-74 years,274,6982799.0,3.92
13048,Italy,2006.0,female,35-54 years,298,8755013.0,3.4
13049,Italy,2006.0,female,25-34 years,86,4103825.0,2.1
13050,Italy,2006.0,female,15-24 years,41,?,1.39
13051,Italy,2006.0,male,5-14 years,4,2849710.0,0.14
13052,Italy,2006.0,female,5-14 years,0,,0.0
13053,Italy,2007.0,male,75+ years,596,2102301.0,28.35
13054,Italy,2007.0,male,55-74 years,885,6332745.0,13.97
13055,Italy,2007.0,male,35-54 years,883,8888038.0,9.93
13056,Italy,2007.0,male,,354,4114889.0,8.6
13057,Italy,2007.0,male,15-24 years,170,3105574.0,5.47
13058,Italy,2007.0,female,75+ years,171,3568393.0,4.79
13059,Italy,2007.0,female,55-74 years,274,7020728.0,3.9
13060,Italy,2007.0,female,35-54 years,295,?,3.31
13061,Italy,2007.0,female,,84,4028413.0,2.09
13062,Italy,,female,15-24 years,36,2960065.0,1.22
13063,Italy,2007.0,male,5-14 years,5,2855123.0,0.18
13064,Italy,,female,5-14 years,4,2697631.0,0.15
13065,Italy,2008.0,male,75+ years,569,2165568.0,26.27
13066,Italy,2008.0,male,55-74 years,917,6381620.0,14.37
13067,Italy,2008.0,male,35-54 years,986,9030331.0,10.92
13068,Italy,,male,25-34 years,362,4036299.0,8.97
13069,Italy,2008.0,male,,161,,5.16
13070,Italy,,female,75+ years,163,3640837.0,4.48
13071,Italy,,female,55-74 years,313,7058147.0,4.43
13072,Italy,2008.0,female,35-54 years,295,9072205.0,3.25
13073,Italy,2008.0,female,25-34 years,97,,2.45
13074,Italy,2008.0,female,,36,2969403.0,1.21
13075,Italy,2008.0,female,5-14 years,3,?,0.11
13076,Italy,2008.0,male,5-14 years,2,2866857.0,0.07
13077,Italy,,male,,615,2229662.0,27.58
13078,Italy,2009.0,male,55-74 years,938,6434262.0,14.58
13079,Italy,2009.0,male,35-54 years,1058,9147783.0,11.57
13080,Italy,2009.0,male,25-34 years,332,3939821.0,8.43
13081,Italy,2009.0,male,15-24 years,144,?,4.61
13082,Italy,,female,,289,,4.07
13083,Italy,2009.0,female,75+ years,149,,4.02
13084,Italy,2009.0,female,35-54 years,329,9209165.0,3.57
13085,Italy,,female,25-34 years,70,3872976.0,1.81
13086,Italy,2009.0,female,15-24 years,42,2969603.0,1.41
13087,Italy,,male,5-14 years,6,2886464.0,0.21
13088,Italy,2009.0,female,5-14 years,2,2725983.0,0.07
13089,Italy,2010.0,male,75+ years,591,,25.75
13090,Italy,2010.0,male,55-74 years,944,,14.54
13091,Italy,,male,35-54 years,1098,9238959.0,11.88
13092,Italy,2010.0,male,25-34 years,341,,8.88
13093,Italy,2010.0,male,15-24 years,144,3116429.0,4.62
13094,Italy,,female,75+ years,161,3782232.0,4.26
13095,Italy,2010.0,female,55-74 years,294,,4.11
13096,Italy,,female,35-54 years,292,?,3.13
13097,Italy,2010.0,female,25-34 years,82,3781490.0,2.17
13098,Italy,2010.0,female,15-24 years,31,2961065.0,1.05
13099,Italy,2010.0,male,,10,2906335.0,0.34
13100,Italy,2010.0,female,5-14 years,1,2743696.0,0.04
13101,Italy,2011.0,male,75+ years,664,2321431.0,28.6
13102,Italy,2011.0,male,55-74 years,1000,6475532.0,15.44
13103,Italy,2011.0,male,35-54 years,1137,,12.6
13104,Italy,2011.0,male,25-34 years,316,3578660.0,8.83
13105,Italy,,male,15-24 years,169,3033825.0,5.57
13106,Italy,2011.0,female,75+ years,162,3786565.0,4.28
13107,Italy,,female,55-74 years,294,7136949.0,4.12
13108,Italy,2011.0,female,35-54 years,303,9218793.0,3.29
13109,Italy,2011.0,female,,59,3576333.0,1.65
13110,Italy,2011.0,female,15-24 years,43,,1.49
13111,Italy,2011.0,male,5-14 years,4,2864380.0,0.14
13112,Italy,2011.0,female,5-14 years,2,2705018.0,0.07
13113,Italy,2012.0,male,75+ years,604,?,25.35
13114,Italy,2012.0,male,55-74 years,993,6523579.0,15.22
13115,Italy,,male,35-54 years,1215,9068194.0,13.4
13116,Italy,2012.0,male,25-34 years,329,3519920.0,9.35
13117,Italy,2012.0,male,15-24 years,179,3031610.0,5.9
13118,Italy,2012.0,female,75+ years,175,3849653.0,4.55
13119,Italy,2012.0,female,55-74 years,317,,4.41
13120,Italy,2012.0,female,35-54 years,325,9251393.0,3.51
13121,Italy,2012.0,female,,68,3504130.0,1.94
13122,Italy,2012.0,female,15-24 years,44,2883565.0,1.53
13123,Italy,2012.0,female,5-14 years,4,2718455.0,0.15
13124,Italy,2012.0,male,5-14 years,4,2873682.0,0.14
13125,Italy,2013.0,male,75+ years,625,2471260.0,25.29
13126,Italy,2013.0,male,,1039,6636981.0,15.65
13127,Italy,2013.0,male,35-54 years,1162,9207071.0,12.62
13128,Italy,2013.0,male,25-34 years,342,3500820.0,9.77
13129,Italy,,male,15-24 years,147,,4.82
13130,Italy,2013.0,female,75+ years,181,3943123.0,4.59
13131,Italy,,female,55-74 years,333,?,4.57
13132,Italy,2013.0,female,35-54 years,335,9372465.0,3.57
13133,Italy,2013.0,female,25-34 years,66,3469280.0,1.9
13134,Italy,2013.0,female,15-24 years,49,2892351.0,1.69
13135,Italy,2013.0,male,5-14 years,7,2915569.0,0.24
13136,Italy,2013.0,female,5-14 years,4,2752044.0,0.15
13137,Italy,2014.0,male,75+ years,670,2566489.0,26.11
13138,Italy,2014.0,male,55-74 years,947,6738488.0,14.05
13139,Italy,2014.0,male,35-54 years,1123,?,12.08
13140,Italy,2014.0,male,25-34 years,300,,8.59
13141,Italy,2014.0,male,15-24 years,170,3066963.0,5.54
13142,Italy,2014.0,female,35-54 years,371,9446533.0,3.93
13143,Italy,2014.0,female,75+ years,158,4042740.0,3.91
13144,Italy,2014.0,female,55-74 years,275,7381373.0,3.73
13145,Italy,2014.0,female,25-34 years,75,3445649.0,2.18
13146,Italy,2014.0,female,15-24 years,46,,1.59
13147,Italy,2014.0,female,,7,,0.25
13148,Italy,2014.0,male,5-14 years,5,2948232.0,0.17
13149,Italy,,male,,669,?,25.28
13150,Italy,2015.0,male,55-74 years,934,6795801.0,13.74
13151,Italy,2015.0,male,35-54 years,1063,,11.5
13152,Italy,2015.0,male,25-34 years,271,3451808.0,7.85
13153,Italy,2015.0,male,15-24 years,161,3057509.0,5.27
13154,Italy,2015.0,female,,303,7434895.0,4.08
13155,Italy,2015.0,female,75+ years,156,4115435.0,3.79
13156,Italy,2015.0,female,35-54 years,320,9386928.0,3.41
13157,Italy,,female,25-34 years,64,3394610.0,1.89
13158,Italy,2015.0,female,15-24 years,34,2874645.0,1.18
13159,Italy,,male,5-14 years,7,,0.24
13160,Italy,2015.0,female,5-14 years,6,?,0.22
13161,Jamaica,1985.0,male,75+ years,1,,3.45
13162,Jamaica,1985.0,female,75+ years,1,38000.0,2.63
13163,Jamaica,,male,,3,259000.0,1.16
13164,Jamaica,1985.0,male,25-34 years,1,156000.0,0.64
13165,Jamaica,1985.0,male,35-54 years,1,169000.0,0.59
13166,Jamaica,1985.0,female,35-54 years,1,?,0.57
13167,Jamaica,1985.0,female,15-24 years,0,,0.0
13168,Jamaica,,female,,0,164000.0,0.0
13169,Jamaica,1985.0,female,5-14 years,0,279000.0,0.0
13170,Jamaica,1985.0,female,55-74 years,0,110000.0,0.0
13171,Jamaica,1985.0,male,,0,291000.0,0.0
13172,Jamaica,1985.0,male,,0,101000.0,0.0
13173,Jamaica,1986.0,male,35-54 years,1,175544.0,0.57
13174,Jamaica,1986.0,female,15-24 years,0,255762.0,0.0
13175,Jamaica,1986.0,female,25-34 years,0,170678.0,0.0
13176,Jamaica,1986.0,female,35-54 years,0,184127.0,0.0
13177,Jamaica,1986.0,female,,0,,0.0
13178,Jamaica,,female,55-74 years,0,114989.0,0.0
13179,Jamaica,,female,75+ years,0,?,0.0
13180,Jamaica,1986.0,male,15-24 years,0,256512.0,0.0
13181,Jamaica,1986.0,male,25-34 years,0,164654.0,0.0
13182,Jamaica,,male,5-14 years,0,?,0.0
13183,Jamaica,1986.0,male,55-74 years,0,105230.0,0.0
13184,Jamaica,,male,75+ years,0,,0.0
13185,Jamaica,1987.0,male,,4,106214.0,3.77
13186,Jamaica,1987.0,male,15-24 years,5,255648.0,1.96
13187,Jamaica,1987.0,male,25-34 years,1,170248.0,0.59
13188,Jamaica,1987.0,female,25-34 years,1,177282.0,0.56
13189,Jamaica,1987.0,female,35-54 years,1,,0.53
13190,Jamaica,1987.0,female,5-14 years,1,270343.0,0.37
13191,Jamaica,1987.0,female,15-24 years,0,255517.0,0.0
13192,Jamaica,1987.0,female,55-74 years,0,116815.0,0.0
13193,Jamaica,1987.0,female,75+ years,0,41941.0,0.0
13194,Jamaica,1987.0,male,35-54 years,0,179252.0,0.0
13195,Jamaica,1987.0,male,5-14 years,0,?,0.0
13196,Jamaica,1987.0,male,75+ years,0,32142.0,0.0
13197,Jamaica,,female,75+ years,1,?,2.32
13198,Jamaica,1988.0,male,15-24 years,2,254088.0,0.79
13199,Jamaica,1988.0,male,35-54 years,1,183306.0,0.55
13200,Jamaica,1988.0,female,25-34 years,1,183521.0,0.54
13201,Jamaica,1988.0,female,15-24 years,0,254647.0,0.0
13202,Jamaica,1988.0,female,35-54 years,0,191119.0,0.0
13203,Jamaica,1988.0,female,5-14 years,0,270202.0,0.0
13204,Jamaica,1988.0,female,55-74 years,0,118738.0,0.0
13205,Jamaica,,male,25-34 years,0,175163.0,0.0
13206,Jamaica,1988.0,male,5-14 years,0,276524.0,0.0
13207,Jamaica,1988.0,male,,0,,0.0
13208,Jamaica,1988.0,male,75+ years,0,32853.0,0.0
13209,Jamaica,1989.0,female,15-24 years,0,?,0.0
13210,Jamaica,1989.0,female,25-34 years,0,188945.0,0.0
13211,Jamaica,1989.0,female,35-54 years,0,195416.0,0.0
13212,Jamaica,,female,,0,271221.0,0.0
13213,Jamaica,1989.0,female,,0,120614.0,0.0
13214,Jamaica,1989.0,female,75+ years,0,44116.0,0.0
13215,Jamaica,1989.0,male,15-24 years,0,251905.0,0.0
13216,Jamaica,1989.0,male,25-34 years,0,,0.0
13217,Jamaica,1989.0,male,35-54 years,0,187930.0,0.0
13218,Jamaica,,male,5-14 years,0,276496.0,0.0
13219,Jamaica,,male,55-74 years,0,108715.0,0.0
13220,Jamaica,,male,75+ years,0,33364.0,0.0
13221,Jamaica,1990.0,male,15-24 years,2,,0.8
13222,Jamaica,,male,35-54 years,1,193270.0,0.52
13223,Jamaica,1990.0,female,15-24 years,0,,0.0
13224,Jamaica,1990.0,female,25-34 years,0,193286.0,0.0
13225,Jamaica,1990.0,female,35-54 years,0,200357.0,0.0
13226,Jamaica,1990.0,female,5-14 years,0,272608.0,0.0
13227,Jamaica,,female,55-74 years,0,122353.0,0.0
13228,Jamaica,1990.0,female,,0,45109.0,0.0
13229,Jamaica,1990.0,male,25-34 years,0,182411.0,0.0
13230,Jamaica,1990.0,male,5-14 years,0,?,0.0
13231,Jamaica,1990.0,male,55-74 years,0,110297.0,0.0
13232,Jamaica,1990.0,male,75+ years,0,33712.0,0.0
13233,Jamaica,,male,55-74 years,1,111020.0,0.9
13234,Jamaica,1991.0,female,,0,250172.0,0.0
13235,Jamaica,1991.0,female,25-34 years,0,198469.0,0.0
13236,Jamaica,1991.0,female,35-54 years,0,206513.0,0.0
13237,Jamaica,1991.0,female,5-14 years,0,273692.0,0.0
13238,Jamaica,1991.0,female,55-74 years,0,?,0.0
13239,Jamaica,,female,75+ years,0,46188.0,0.0
13240,Jamaica,,male,15-24 years,0,,0.0
13241,Jamaica,1991.0,male,25-34 years,0,186878.0,0.0
13242,Jamaica,1991.0,male,35-54 years,0,199165.0,0.0
13243,Jamaica,1991.0,male,5-14 years,0,277834.0,0.0
13244,Jamaica,1991.0,male,75+ years,0,34530.0,0.0
13245,Jamaica,2000.0,male,,2,271965.0,0.74
13246,Jamaica,2000.0,male,15-24 years,1,237231.0,0.42
13247,Jamaica,2000.0,female,15-24 years,0,240410.0,0.0
13248,Jamaica,,female,25-34 years,0,216103.0,0.0
13249,Jamaica,2000.0,female,,0,274223.0,0.0
13250,Jamaica,2000.0,female,5-14 years,0,278234.0,0.0
13251,Jamaica,2000.0,female,55-74 years,0,135178.0,0.0
13252,Jamaica,2000.0,female,75+ years,0,51452.0,0.0
13253,Jamaica,2000.0,male,25-34 years,0,?,0.0
13254,Jamaica,2000.0,male,5-14 years,0,286276.0,0.0
13255,Jamaica,2000.0,male,55-74 years,0,,0.0
13256,Jamaica,2000.0,male,75+ years,0,,0.0
13257,Jamaica,2001.0,male,55-74 years,2,129633.0,1.54
13258,Jamaica,2001.0,male,25-34 years,1,,0.49
13259,Jamaica,,female,15-24 years,1,240991.0,0.41
13260,Jamaica,2001.0,male,35-54 years,1,279041.0,0.36
13261,Jamaica,2001.0,female,25-34 years,0,214639.0,0.0
13262,Jamaica,2001.0,female,,0,285588.0,0.0
13263,Jamaica,2001.0,female,5-14 years,0,277198.0,0.0
13264,Jamaica,2001.0,female,55-74 years,0,136886.0,0.0
13265,Jamaica,2001.0,female,75+ years,0,52415.0,0.0
13266,Jamaica,2001.0,male,15-24 years,0,238547.0,0.0
13267,Jamaica,2001.0,male,5-14 years,0,288148.0,0.0
13268,Jamaica,2001.0,male,75+ years,0,,0.0
13269,Jamaica,2002.0,male,,2,286010.0,0.7
13270,Jamaica,2002.0,female,15-24 years,0,,0.0
13271,Jamaica,2002.0,female,25-34 years,0,212410.0,0.0
13272,Jamaica,,female,35-54 years,0,297434.0,0.0
13273,Jamaica,2002.0,female,5-14 years,0,?,0.0
13274,Jamaica,,female,55-74 years,0,,0.0
13275,Jamaica,2002.0,female,,0,,0.0
13276,Jamaica,2002.0,male,,0,240844.0,0.0
13277,Jamaica,2002.0,male,25-34 years,0,203341.0,0.0
13278,Jamaica,2002.0,male,5-14 years,0,289686.0,0.0
13279,Jamaica,2002.0,male,55-74 years,0,?,0.0
13280,Jamaica,,male,75+ years,0,43330.0,0.0
13281,Jamaica,2003.0,male,25-34 years,1,200397.0,0.5
13282,Jamaica,2003.0,female,15-24 years,1,243223.0,0.41
13283,Jamaica,2003.0,female,25-34 years,0,209698.0,0.0
13284,Jamaica,2003.0,female,35-54 years,0,?,0.0
13285,Jamaica,2003.0,female,5-14 years,0,277205.0,0.0
13286,Jamaica,2003.0,female,,0,,0.0
13287,Jamaica,2003.0,female,75+ years,0,54594.0,0.0
13288,Jamaica,2003.0,male,15-24 years,0,244000.0,0.0
13289,Jamaica,2003.0,male,35-54 years,0,292770.0,0.0
13290,Jamaica,,male,5-14 years,0,290641.0,0.0
13291,Jamaica,,male,55-74 years,0,?,0.0
13292,Jamaica,2003.0,male,75+ years,0,44308.0,0.0
13293,Jamaica,2004.0,male,55-74 years,1,,0.74
13294,Jamaica,2004.0,female,15-24 years,0,244042.0,0.0
13295,Jamaica,2004.0,female,25-34 years,0,206906.0,0.0
13296,Jamaica,2004.0,female,35-54 years,0,321246.0,0.0
13297,Jamaica,2004.0,female,5-14 years,0,277514.0,0.0
13298,Jamaica,2004.0,female,55-74 years,0,143063.0,0.0
13299,Jamaica,,female,,0,,0.0
13300,Jamaica,2004.0,male,15-24 years,0,247730.0,0.0
13301,Jamaica,2004.0,male,,0,197663.0,0.0
13302,Jamaica,2004.0,male,,0,299008.0,0.0
13303,Jamaica,,male,,0,290970.0,0.0
13304,Jamaica,2004.0,male,,0,45086.0,0.0
13305,Jamaica,2005.0,male,25-34 years,13,195464.0,6.65
13306,Jamaica,2005.0,male,55-74 years,7,,5.05
13307,Jamaica,2005.0,male,35-54 years,14,304285.0,4.6
13308,Jamaica,2005.0,male,75+ years,2,?,4.38
13309,Jamaica,2005.0,male,15-24 years,6,251882.0,2.38
13310,Jamaica,2005.0,female,35-54 years,5,331681.0,1.51
13311,Jamaica,2005.0,female,25-34 years,1,204405.0,0.49
13312,Jamaica,2005.0,female,15-24 years,1,,0.41
13313,Jamaica,2005.0,female,5-14 years,1,277318.0,0.36
13314,Jamaica,2005.0,male,5-14 years,1,290746.0,0.34
13315,Jamaica,2005.0,female,,0,145843.0,0.0
13316,Jamaica,2005.0,female,75+ years,0,56690.0,0.0
13317,Jamaica,2006.0,female,15-24 years,0,248379.0,0.0
13318,Jamaica,2006.0,female,25-34 years,0,205376.0,0.0
